group	size	x	y	key	tooltip
1	4.16227766016838	15	66.8	S001 Mathematics Sem2	"Student: S001
Subject: Mathematics
Grade: 66.8%
Study Hours: 15
Attendance: 76%"
1	4.70809924354783	9	67.7	S002 Mathematics Sem2	"Student: S002
Subject: Mathematics
Grade: 67.7%
Study Hours: 9
Attendance: 82%"
1	3.62202212042538	13	61.5	S003 Mathematics Sem2	"Student: S003
Subject: Mathematics
Grade: 61.5%
Study Hours: 13
Attendance: 71%"
1	3.62202212042538	11	53.1	S004 Mathematics Sem2	"Student: S004
Subject: Mathematics
Grade: 53.1%
Study Hours: 11
Attendance: 71%"
1	3.95803989154981	9	60.4	S005 Mathematics Sem2	"Student: S005
Subject: Mathematics
Grade: 60.4%
Study Hours: 9
Attendance: 74%"
1	3.62202212042538	15	69.4	S006 Mathematics Sem2	"Student: S006
Subject: Mathematics
Grade: 69.4%
Study Hours: 15
Attendance: 71%"
1	3.62202212042538	14	68	S007 Mathematics Sem2	"Student: S007
Subject: Mathematics
Grade: 68%
Study Hours: 14
Attendance: 71%"
1	4.25960120260132	10	61.8	S008 Mathematics Sem2	"Student: S008
Subject: Mathematics
Grade: 61.8%
Study Hours: 10
Attendance: 77%"
1	1	3	52.6	S009 Mathematics Sem2	"Student: S009
Subject: Mathematics
Grade: 52.6%
Study Hours: 3
Attendance: 60%"
1	1	8	42.3	S010 Mathematics Sem2	"Student: S010
Subject: Mathematics
Grade: 42.3%
Study Hours: 8
Attendance: 60%"
1	1	4	41.1	S011 Mathematics Sem2	"Student: S011
Subject: Mathematics
Grade: 41.1%
Study Hours: 4
Attendance: 60%"
1	4.44601218802256	13	66.4	S012 Mathematics Sem2	"Student: S012
Subject: Mathematics
Grade: 66.4%
Study Hours: 13
Attendance: 79%"
1	3.5	14	63.6	S013 Mathematics Sem2	"Student: S013
Subject: Mathematics
Grade: 63.6%
Study Hours: 14
Attendance: 70%"
1	3.62202212042538	5	58.7	S014 Mathematics Sem2	"Student: S014
Subject: Mathematics
Grade: 58.7%
Study Hours: 5
Attendance: 71%"
1	1.7905694150421	2	35.6	S015 Mathematics Sem2	"Student: S015
Subject: Mathematics
Grade: 35.6%
Study Hours: 2
Attendance: 61%"
1	1	9	54.9	S016 Mathematics Sem2	"Student: S016
Subject: Mathematics
Grade: 54.9%
Study Hours: 9
Attendance: 60%"
1	1	3	50.6	S017 Mathematics Sem2	"Student: S017
Subject: Mathematics
Grade: 50.6%
Study Hours: 3
Attendance: 60%"
1	2.1180339887499	11	64.1	S018 Mathematics Sem2	"Student: S018
Subject: Mathematics
Grade: 64.1%
Study Hours: 11
Attendance: 62%"
1	1	2	45.9	S019 Mathematics Sem2	"Student: S019
Subject: Mathematics
Grade: 45.9%
Study Hours: 2
Attendance: 60%"
1	1	2	35.3	S020 Mathematics Sem2	"Student: S020
Subject: Mathematics
Grade: 35.3%
Study Hours: 2
Attendance: 60%"
1	4.70809924354783	21	79.1	S021 Mathematics Sem2	"Student: S021
Subject: Mathematics
Grade: 79.1%
Study Hours: 21
Attendance: 82%"
1	4.35410196624968	10	60	S022 Mathematics Sem2	"Student: S022
Subject: Mathematics
Grade: 60%
Study Hours: 10
Attendance: 78%"
1	4.35410196624968	11	67.4	S023 Mathematics Sem2	"Student: S023
Subject: Mathematics
Grade: 67.4%
Study Hours: 11
Attendance: 78%"
1	2.58113883008419	9	56.1	S024 Mathematics Sem2	"Student: S024
Subject: Mathematics
Grade: 56.1%
Study Hours: 9
Attendance: 64%"
1	3.23606797749979	10	63.2	S025 Mathematics Sem2	"Student: S025
Subject: Mathematics
Grade: 63.2%
Study Hours: 10
Attendance: 68%"
1	1	10	42.9	S026 Mathematics Sem2	"Student: S026
Subject: Mathematics
Grade: 42.9%
Study Hours: 10
Attendance: 60%"
1	3.5	2	56.8	S027 Mathematics Sem2	"Student: S027
Subject: Mathematics
Grade: 56.8%
Study Hours: 2
Attendance: 70%"
1	3.85043856274785	12	63.5	S028 Mathematics Sem2	"Student: S028
Subject: Mathematics
Grade: 63.5%
Study Hours: 12
Attendance: 73%"
1	3.23606797749979	2	50.1	S029 Mathematics Sem2	"Student: S029
Subject: Mathematics
Grade: 50.1%
Study Hours: 2
Attendance: 68%"
1	3.5	10	53.7	S030 Mathematics Sem2	"Student: S030
Subject: Mathematics
Grade: 53.7%
Study Hours: 10
Attendance: 70%"
1	3.37170824512628	7	45.5	S031 Mathematics Sem2	"Student: S031
Subject: Mathematics
Grade: 45.5%
Study Hours: 7
Attendance: 69%"
1	3.09165006633519	10	54.5	S032 Mathematics Sem2	"Student: S032
Subject: Mathematics
Grade: 54.5%
Study Hours: 10
Attendance: 67%"
1	3.37170824512628	12	55.3	S033 Mathematics Sem2	"Student: S033
Subject: Mathematics
Grade: 55.3%
Study Hours: 12
Attendance: 69%"
1	4.06186217847897	12	71.2	S034 Mathematics Sem2	"Student: S034
Subject: Mathematics
Grade: 71.2%
Study Hours: 12
Attendance: 75%"
1	3.85043856274785	3	61.6	S035 Mathematics Sem2	"Student: S035
Subject: Mathematics
Grade: 61.6%
Study Hours: 3
Attendance: 73%"
1	3.5	7	64.8	S036 Mathematics Sem2	"Student: S036
Subject: Mathematics
Grade: 64.8%
Study Hours: 7
Attendance: 70%"
1	2.36930639376292	13	54.3	S037 Mathematics Sem2	"Student: S037
Subject: Mathematics
Grade: 54.3%
Study Hours: 13
Attendance: 63%"
1	1	6	58.2	S038 Mathematics Sem2	"Student: S038
Subject: Mathematics
Grade: 58.2%
Study Hours: 6
Attendance: 60%"
1	3.09165006633519	10	52.6	S039 Mathematics Sem2	"Student: S039
Subject: Mathematics
Grade: 52.6%
Study Hours: 10
Attendance: 67%"
1	4.44601218802256	8	69.3	S040 Mathematics Sem2	"Student: S040
Subject: Mathematics
Grade: 69.3%
Study Hours: 8
Attendance: 79%"
1	3.37170824512628	7	50.3	S041 Mathematics Sem2	"Student: S041
Subject: Mathematics
Grade: 50.3%
Study Hours: 7
Attendance: 69%"
1	3.5	13	62.7	S042 Mathematics Sem2	"Student: S042
Subject: Mathematics
Grade: 62.7%
Study Hours: 13
Attendance: 70%"
1	4.16227766016838	11	68.4	S043 Mathematics Sem2	"Student: S043
Subject: Mathematics
Grade: 68.4%
Study Hours: 11
Attendance: 76%"
1	4.16227766016838	9	73	S044 Mathematics Sem2	"Student: S044
Subject: Mathematics
Grade: 73%
Study Hours: 9
Attendance: 76%"
1	3.5	8	54.1	S045 Mathematics Sem2	"Student: S045
Subject: Mathematics
Grade: 54.1%
Study Hours: 8
Attendance: 70%"
1	3.73861278752583	8	63.1	S046 Mathematics Sem2	"Student: S046
Subject: Mathematics
Grade: 63.1%
Study Hours: 8
Attendance: 72%"
1	3.37170824512628	11	60.2	S047 Mathematics Sem2	"Student: S047
Subject: Mathematics
Grade: 60.2%
Study Hours: 11
Attendance: 69%"
1	4.53553390593274	10	64.9	S048 Mathematics Sem2	"Student: S048
Subject: Mathematics
Grade: 64.9%
Study Hours: 10
Attendance: 80%"
1	4.16227766016838	6	58.6	S049 Mathematics Sem2	"Student: S049
Subject: Mathematics
Grade: 58.6%
Study Hours: 6
Attendance: 76%"
1	4.35410196624968	15	77.5	S050 Mathematics Sem2	"Student: S050
Subject: Mathematics
Grade: 77.5%
Study Hours: 15
Attendance: 78%"
1	4.44601218802256	17	80.8	S001 Physics Sem2	"Student: S001
Subject: Physics
Grade: 80.8%
Study Hours: 17
Attendance: 79%"
1	4.62284418654736	15	69.6	S002 Physics Sem2	"Student: S002
Subject: Physics
Grade: 69.6%
Study Hours: 15
Attendance: 81%"
1	3.37170824512628	15	60.9	S003 Physics Sem2	"Student: S003
Subject: Physics
Grade: 60.9%
Study Hours: 15
Attendance: 69%"
1	1	11	54.7	S004 Physics Sem2	"Student: S004
Subject: Physics
Grade: 54.7%
Study Hours: 11
Attendance: 60%"
1	5.2573465914816	15	77.4	S005 Physics Sem2	"Student: S005
Subject: Physics
Grade: 77.4%
Study Hours: 15
Attendance: 89%"
1	2.58113883008419	13	63.6	S006 Physics Sem2	"Student: S006
Subject: Physics
Grade: 63.6%
Study Hours: 13
Attendance: 64%"
1	3.85043856274785	13	67.6	S007 Physics Sem2	"Student: S007
Subject: Physics
Grade: 67.6%
Study Hours: 13
Attendance: 73%"
1	3.09165006633519	7	59.2	S008 Physics Sem2	"Student: S008
Subject: Physics
Grade: 59.2%
Study Hours: 7
Attendance: 67%"
1	1	6	50.4	S009 Physics Sem2	"Student: S009
Subject: Physics
Grade: 50.4%
Study Hours: 6
Attendance: 60%"
1	3.73861278752583	3	53.3	S010 Physics Sem2	"Student: S010
Subject: Physics
Grade: 53.3%
Study Hours: 3
Attendance: 72%"
1	3.5	2	51.3	S011 Physics Sem2	"Student: S011
Subject: Physics
Grade: 51.3%
Study Hours: 2
Attendance: 70%"
1	4.62284418654736	15	66.1	S012 Physics Sem2	"Student: S012
Subject: Physics
Grade: 66.1%
Study Hours: 15
Attendance: 81%"
1	4.06186217847897	21	73.4	S013 Physics Sem2	"Student: S013
Subject: Physics
Grade: 73.4%
Study Hours: 21
Attendance: 75%"
1	2.58113883008419	12	67.6	S014 Physics Sem2	"Student: S014
Subject: Physics
Grade: 67.6%
Study Hours: 12
Attendance: 64%"
1	1	2	32	S015 Physics Sem2	"Student: S015
Subject: Physics
Grade: 32%
Study Hours: 2
Attendance: 60%"
1	3.85043856274785	14	59.9	S016 Physics Sem2	"Student: S016
Subject: Physics
Grade: 59.9%
Study Hours: 14
Attendance: 73%"
1	2.36930639376292	7	46.3	S017 Physics Sem2	"Student: S017
Subject: Physics
Grade: 46.3%
Study Hours: 7
Attendance: 63%"
1	3.95803989154981	9	61.5	S018 Physics Sem2	"Student: S018
Subject: Physics
Grade: 61.5%
Study Hours: 9
Attendance: 74%"
1	2.93649167310371	4	37.1	S019 Physics Sem2	"Student: S019
Subject: Physics
Grade: 37.1%
Study Hours: 4
Attendance: 66%"
1	1.7905694150421	2	43.9	S020 Physics Sem2	"Student: S020
Subject: Physics
Grade: 43.9%
Study Hours: 2
Attendance: 61%"
1	3.09165006633519	17	63.8	S021 Physics Sem2	"Student: S021
Subject: Physics
Grade: 63.8%
Study Hours: 17
Attendance: 67%"
1	4.44601218802256	10	72	S022 Physics Sem2	"Student: S022
Subject: Physics
Grade: 72%
Study Hours: 10
Attendance: 79%"
1	3.5	9	70.9	S023 Physics Sem2	"Student: S023
Subject: Physics
Grade: 70.9%
Study Hours: 9
Attendance: 70%"
1	2.93649167310371	7	56.7	S024 Physics Sem2	"Student: S024
Subject: Physics
Grade: 56.7%
Study Hours: 7
Attendance: 66%"
1	2.1180339887499	11	69.2	S025 Physics Sem2	"Student: S025
Subject: Physics
Grade: 69.2%
Study Hours: 11
Attendance: 62%"
1	1	2	44.1	S026 Physics Sem2	"Student: S026
Subject: Physics
Grade: 44.1%
Study Hours: 2
Attendance: 60%"
1	4.25960120260132	10	67.1	S027 Physics Sem2	"Student: S027
Subject: Physics
Grade: 67.1%
Study Hours: 10
Attendance: 77%"
1	4.06186217847897	13	60.9	S028 Physics Sem2	"Student: S028
Subject: Physics
Grade: 60.9%
Study Hours: 13
Attendance: 75%"
1	1	2	44.5	S029 Physics Sem2	"Student: S029
Subject: Physics
Grade: 44.5%
Study Hours: 2
Attendance: 60%"
1	3.62202212042538	13	67	S030 Physics Sem2	"Student: S030
Subject: Physics
Grade: 67%
Study Hours: 13
Attendance: 71%"
1	4.06186217847897	9	57.1	S031 Physics Sem2	"Student: S031
Subject: Physics
Grade: 57.1%
Study Hours: 9
Attendance: 75%"
1	3.73861278752583	9	65	S032 Physics Sem2	"Student: S032
Subject: Physics
Grade: 65%
Study Hours: 9
Attendance: 72%"
1	3.95803989154981	13	60.9	S033 Physics Sem2	"Student: S033
Subject: Physics
Grade: 60.9%
Study Hours: 13
Attendance: 74%"
1	4.62284418654736	12	68.5	S034 Physics Sem2	"Student: S034
Subject: Physics
Grade: 68.5%
Study Hours: 12
Attendance: 81%"
1	1	8	61	S035 Physics Sem2	"Student: S035
Subject: Physics
Grade: 61%
Study Hours: 8
Attendance: 60%"
1	3.85043856274785	11	69.8	S036 Physics Sem2	"Student: S036
Subject: Physics
Grade: 69.8%
Study Hours: 11
Attendance: 73%"
1	2.76776695296637	7	56.2	S037 Physics Sem2	"Student: S037
Subject: Physics
Grade: 56.2%
Study Hours: 7
Attendance: 65%"
1	2.1180339887499	4	51.6	S038 Physics Sem2	"Student: S038
Subject: Physics
Grade: 51.6%
Study Hours: 4
Attendance: 62%"
1	1.7905694150421	7	52.3	S039 Physics Sem2	"Student: S039
Subject: Physics
Grade: 52.3%
Study Hours: 7
Attendance: 61%"
1	3.95803989154981	12	65.2	S040 Physics Sem2	"Student: S040
Subject: Physics
Grade: 65.2%
Study Hours: 12
Attendance: 74%"
1	1.7905694150421	6	49.2	S041 Physics Sem2	"Student: S041
Subject: Physics
Grade: 49.2%
Study Hours: 6
Attendance: 61%"
1	4.62284418654736	14	68.8	S042 Physics Sem2	"Student: S042
Subject: Physics
Grade: 68.8%
Study Hours: 14
Attendance: 81%"
1	3.73861278752583	17	64.9	S043 Physics Sem2	"Student: S043
Subject: Physics
Grade: 64.9%
Study Hours: 17
Attendance: 72%"
1	4.25960120260132	16	78.5	S044 Physics Sem2	"Student: S044
Subject: Physics
Grade: 78.5%
Study Hours: 16
Attendance: 77%"
1	1	10	51.8	S045 Physics Sem2	"Student: S045
Subject: Physics
Grade: 51.8%
Study Hours: 10
Attendance: 60%"
1	3.09165006633519	10	60.3	S046 Physics Sem2	"Student: S046
Subject: Physics
Grade: 60.3%
Study Hours: 10
Attendance: 67%"
1	2.76776695296637	9	58.2	S047 Physics Sem2	"Student: S047
Subject: Physics
Grade: 58.2%
Study Hours: 9
Attendance: 65%"
1	3.09165006633519	12	65.1	S048 Physics Sem2	"Student: S048
Subject: Physics
Grade: 65.1%
Study Hours: 12
Attendance: 67%"
1	4.06186217847897	13	68.3	S049 Physics Sem2	"Student: S049
Subject: Physics
Grade: 68.3%
Study Hours: 13
Attendance: 75%"
1	4.87298334620742	14	78.4	S050 Physics Sem2	"Student: S050
Subject: Physics
Grade: 78.4%
Study Hours: 14
Attendance: 84%"
1	4.16227766016838	16	66.2	S001 Chemistry Sem2	"Student: S001
Subject: Chemistry
Grade: 66.2%
Study Hours: 16
Attendance: 76%"
1	3.85043856274785	16	71.1	S002 Chemistry Sem2	"Student: S002
Subject: Chemistry
Grade: 71.1%
Study Hours: 16
Attendance: 73%"
1	4.06186217847897	10	56.6	S003 Chemistry Sem2	"Student: S003
Subject: Chemistry
Grade: 56.6%
Study Hours: 10
Attendance: 75%"
1	1	2	48.5	S004 Chemistry Sem2	"Student: S004
Subject: Chemistry
Grade: 48.5%
Study Hours: 2
Attendance: 60%"
1	3.37170824512628	17	77.4	S005 Chemistry Sem2	"Student: S005
Subject: Chemistry
Grade: 77.4%
Study Hours: 17
Attendance: 69%"
1	4.95284707521048	18	79.7	S006 Chemistry Sem2	"Student: S006
Subject: Chemistry
Grade: 79.7%
Study Hours: 18
Attendance: 85%"
1	3.95803989154981	12	69.7	S007 Chemistry Sem2	"Student: S007
Subject: Chemistry
Grade: 69.7%
Study Hours: 12
Attendance: 74%"
1	3.5	15	64.4	S008 Chemistry Sem2	"Student: S008
Subject: Chemistry
Grade: 64.4%
Study Hours: 15
Attendance: 70%"
1	1	13	43.7	S009 Chemistry Sem2	"Student: S009
Subject: Chemistry
Grade: 43.7%
Study Hours: 13
Attendance: 60%"
1	1	11	56.9	S010 Chemistry Sem2	"Student: S010
Subject: Chemistry
Grade: 56.9%
Study Hours: 11
Attendance: 60%"
1	3.5	11	48.5	S011 Chemistry Sem2	"Student: S011
Subject: Chemistry
Grade: 48.5%
Study Hours: 11
Attendance: 70%"
1	4.62284418654736	12	69.9	S012 Chemistry Sem2	"Student: S012
Subject: Chemistry
Grade: 69.9%
Study Hours: 12
Attendance: 81%"
1	4.25960120260132	17	73	S013 Chemistry Sem2	"Student: S013
Subject: Chemistry
Grade: 73%
Study Hours: 17
Attendance: 77%"
1	4.44601218802256	13	70.8	S014 Chemistry Sem2	"Student: S014
Subject: Chemistry
Grade: 70.8%
Study Hours: 13
Attendance: 79%"
1	1	8	35.5	S015 Chemistry Sem2	"Student: S015
Subject: Chemistry
Grade: 35.5%
Study Hours: 8
Attendance: 60%"
1	3.73861278752583	11	60.3	S016 Chemistry Sem2	"Student: S016
Subject: Chemistry
Grade: 60.3%
Study Hours: 11
Attendance: 72%"
1	3.5	12	53.4	S017 Chemistry Sem2	"Student: S017
Subject: Chemistry
Grade: 53.4%
Study Hours: 12
Attendance: 70%"
1	4.35410196624968	11	73	S018 Chemistry Sem2	"Student: S018
Subject: Chemistry
Grade: 73%
Study Hours: 11
Attendance: 78%"
1	3.5	6	55.2	S019 Chemistry Sem2	"Student: S019
Subject: Chemistry
Grade: 55.2%
Study Hours: 6
Attendance: 70%"
1	2.1180339887499	2	39	S020 Chemistry Sem2	"Student: S020
Subject: Chemistry
Grade: 39%
Study Hours: 2
Attendance: 62%"
1	4.25960120260132	21	77.3	S021 Chemistry Sem2	"Student: S021
Subject: Chemistry
Grade: 77.3%
Study Hours: 21
Attendance: 77%"
1	2.1180339887499	16	64.1	S022 Chemistry Sem2	"Student: S022
Subject: Chemistry
Grade: 64.1%
Study Hours: 16
Attendance: 62%"
1	3.23606797749979	13	70.9	S023 Chemistry Sem2	"Student: S023
Subject: Chemistry
Grade: 70.9%
Study Hours: 13
Attendance: 68%"
1	3.73861278752583	7	59.7	S024 Chemistry Sem2	"Student: S024
Subject: Chemistry
Grade: 59.7%
Study Hours: 7
Attendance: 72%"
