group	size	y	key	tooltip
1	5.5921060405355	54.1	S022 Mathematics Sem1	"Student: S022
Subject: Mathematics
Semester: Sem1
Grade: 54.1%
Study Hours: 6
Attendance: 66%"
1	7.38815906080325	60.5	S022 Physics Sem1	"Student: S022
Subject: Physics
Semester: Sem1
Grade: 60.5%
Study Hours: 11
Attendance: 76%"
1	7.67961834247065	67.8	S022 Chemistry Sem1	"Student: S022
Subject: Chemistry
Semester: Sem1
Grade: 67.8%
Study Hours: 12
Attendance: 75%"
1	8.72021505032247	72.6	S022 Biology Sem1	"Student: S022
Subject: Biology
Semester: Sem1
Grade: 72.6%
Study Hours: 16
Attendance: 75%"
1	7.95683397181271	66.3	S022 English Sem1	"Student: S022
Subject: English
Semester: Sem1
Grade: 66.3%
Study Hours: 13
Attendance: 68%"
1	8.22171016838255	69.2	S022 History Sem1	"Student: S022
Subject: History
Semester: Sem1
Grade: 69.2%
Study Hours: 14
Attendance: 80%"
1	7.08000508000762	60	S022 Mathematics Sem2	"Student: S022
Subject: Mathematics
Semester: Sem2
Grade: 60%
Study Hours: 10
Attendance: 78%"
1	7.08000508000762	72	S022 Physics Sem2	"Student: S022
Subject: Physics
Semester: Sem2
Grade: 72%
Study Hours: 10
Attendance: 79%"
1	8.72021505032247	64.1	S022 Chemistry Sem2	"Student: S022
Subject: Chemistry
Semester: Sem2
Grade: 64.1%
Study Hours: 16
Attendance: 62%"
1	8.47576125802733	64.9	S022 Biology Sem2	"Student: S022
Subject: Biology
Semester: Sem2
Grade: 64.9%
Study Hours: 15
Attendance: 71%"
1	8.22171016838255	64.4	S022 English Sem2	"Student: S022
Subject: English
Semester: Sem2
Grade: 64.4%
Study Hours: 14
Attendance: 78%"
1	6.01609664451249	64.8	S022 History Sem2	"Student: S022
Subject: History
Semester: Sem2
Grade: 64.8%
Study Hours: 7
Attendance: 66%"
1	8.95608343640252	63.5	S022 Mathematics Sem3	"Student: S022
Subject: Mathematics
Semester: Sem3
Grade: 63.5%
Study Hours: 17
Attendance: 78%"
1	4.54000254000381	60.5	S022 Physics Sem3	"Student: S022
Subject: Physics
Semester: Sem3
Grade: 60.5%
Study Hours: 4
Attendance: 67%"
1	7.08000508000762	70.9	S022 Chemistry Sem3	"Student: S022
Subject: Chemistry
Semester: Sem3
Grade: 70.9%
Study Hours: 10
Attendance: 71%"
1	8.47576125802733	66.5	S022 Biology Sem3	"Student: S022
Subject: Biology
Semester: Sem3
Grade: 66.5%
Study Hours: 15
Attendance: 69%"
1	9.184212081071	74.8	S022 English Sem3	"Student: S022
Subject: English
Semester: Sem3
Grade: 74.8%
Study Hours: 18
Attendance: 75%"
1	9.40531631177355	75.2	S022 History Sem3	"Student: S022
Subject: History
Semester: Sem3
Grade: 75.2%
Study Hours: 19
Attendance: 74%"
1	6.3994134506406	63.3	S022 Mathematics Sem4	"Student: S022
Subject: Mathematics
Semester: Sem4
Grade: 63.3%
Study Hours: 8
Attendance: 72%"
1	9.184212081071	65.9	S022 Physics Sem4	"Student: S022
Subject: Physics
Semester: Sem4
Grade: 65.9%
Study Hours: 18
Attendance: 68%"
1	7.67961834247065	66.7	S022 Chemistry Sem4	"Student: S022
Subject: Chemistry
Semester: Sem4
Grade: 66.7%
Study Hours: 12
Attendance: 76%"
1	7.08000508000762	70.6	S022 Biology Sem4	"Student: S022
Subject: Biology
Semester: Sem4
Grade: 70.6%
Study Hours: 10
Attendance: 77%"
1	6.75190963311492	75.4	S022 English Sem4	"Student: S022
Subject: English
Semester: Sem4
Grade: 75.4%
Study Hours: 9
Attendance: 81%"
1	6.75190963311492	75.6	S022 History Sem4	"Student: S022
Subject: History
Semester: Sem4
Grade: 75.6%
Study Hours: 9
Attendance: 70%"
1	7.67961834247065	71.4	S022 Mathematics Sem5	"Student: S022
Subject: Mathematics
Semester: Sem5
Grade: 71.4%
Study Hours: 12
Attendance: 78%"
1	8.95608343640252	73.9	S022 Physics Sem5	"Student: S022
Subject: Physics
Semester: Sem5
Grade: 73.9%
Study Hours: 17
Attendance: 84%"
1	8.72021505032247	67.1	S022 Chemistry Sem5	"Student: S022
Subject: Chemistry
Semester: Sem5
Grade: 67.1%
Study Hours: 16
Attendance: 67%"
1	9.62000762001143	77.5	S022 Biology Sem5	"Student: S022
Subject: Biology
Semester: Sem5
Grade: 77.5%
Study Hours: 20
Attendance: 73%"
1	6.3994134506406	66	S022 English Sem5	"Student: S022
Subject: English
Semester: Sem5
Grade: 66%
Study Hours: 8
Attendance: 72%"
1	8.22171016838255	71.9	S022 History Sem5	"Student: S022
Subject: History
Semester: Sem5
Grade: 71.9%
Study Hours: 14
Attendance: 76%"
