group	x	y
1	2	48.5855834853707
1	2.30379746835443	49.1709884177942
1	2.60759493670886	49.7563933502178
1	2.91139240506329	50.3417982826414
1	3.21518987341772	50.927203215065
1	3.51898734177215	51.5126081474886
1	3.82278481012658	52.0980130799122
1	4.12658227848101	52.6834180123358
1	4.43037974683544	53.2688229447594
1	4.73417721518987	53.854227877183
1	5.0379746835443	54.4396328096066
1	5.34177215189873	55.0250377420302
1	5.64556962025316	55.6104426744537
1	5.9493670886076	56.1958476068773
1	6.25316455696203	56.7812525393009
1	6.55696202531646	57.3666574717245
1	6.86075949367089	57.9520624041481
1	7.16455696202532	58.5374673365717
1	7.46835443037975	59.1228722689953
1	7.77215189873418	59.7082772014189
1	8.07594936708861	60.2936821338425
1	8.37974683544304	60.8790870662661
1	8.68354430379747	61.4644919986897
1	8.9873417721519	62.0498969311132
1	9.29113924050633	62.6353018635368
1	9.59493670886076	63.2207067959604
1	9.89873417721519	63.806111728384
1	10.2025316455696	64.3915166608076
1	10.5063291139241	64.9769215932312
1	10.8101265822785	65.5623265256548
1	11.1139240506329	66.1477314580784
1	11.4177215189873	66.7331363905019
1	11.7215189873418	67.3185413229255
1	12.0253164556962	67.9039462553491
1	12.3291139240506	68.4893511877727
1	12.6329113924051	69.0747561201963
1	12.9367088607595	69.6601610526199
1	13.2405063291139	70.2455659850435
1	13.5443037974684	70.8309709174671
1	13.8481012658228	71.4163758498907
1	14.1518987341772	72.0017807823143
1	14.4556962025316	72.5871857147379
1	14.7594936708861	73.1725906471614
1	15.0632911392405	73.757995579585
1	15.3670886075949	74.3434005120086
1	15.6708860759494	74.9288054444322
1	15.9746835443038	75.5142103768558
1	16.2784810126582	76.0996153092794
1	16.5822784810127	76.685020241703
1	16.8860759493671	77.2704251741266
1	17.1898734177215	77.8558301065502
1	17.493670886076	78.4412350389738
1	17.7974683544304	79.0266399713973
1	18.1012658227848	79.6120449038209
1	18.4050632911392	80.1974498362445
1	18.7088607594937	80.7828547686681
1	19.0126582278481	81.3682597010917
1	19.3164556962025	81.9536646335153
1	19.620253164557	82.5390695659389
1	19.9240506329114	83.1244744983625
1	20.2278481012658	83.7098794307861
1	20.5316455696203	84.2952843632097
1	20.8354430379747	84.8806892956332
1	21.1392405063291	85.4660942280568
1	21.4430379746835	86.0514991604804
1	21.746835443038	86.636904092904
1	22.0506329113924	87.2223090253276
1	22.3544303797468	87.8077139577512
1	22.6582278481013	88.3931188901748
1	22.9620253164557	88.9785238225984
1	23.2658227848101	89.5639287550219
1	23.5696202531646	90.1493336874456
1	23.873417721519	90.7347386198691
1	24.1772151898734	91.3201435522927
1	24.4810126582279	91.9055484847163
1	24.7848101265823	92.4909534171399
1	25.0886075949367	93.0763583495635
1	25.3924050632911	93.6617632819871
1	25.6962025316456	94.2471682144107
1	26	94.8325731468343
1	2	49.9718441753028
1	2.25316455696203	50.4278403216916
1	2.50632911392405	50.8838364680803
1	2.75949367088608	51.3398326144691
1	3.0126582278481	51.7958287608578
1	3.26582278481013	52.2518249072466
1	3.51898734177215	52.7078210536353
1	3.77215189873418	53.1638172000241
1	4.0253164556962	53.6198133464129
1	4.27848101265823	54.0758094928016
1	4.53164556962025	54.5318056391904
1	4.78481012658228	54.9878017855791
1	5.0379746835443	55.4437979319679
1	5.29113924050633	55.8997940783566
1	5.54430379746836	56.3557902247454
1	5.79746835443038	56.8117863711342
1	6.05063291139241	57.2677825175229
1	6.30379746835443	57.7237786639117
1	6.55696202531646	58.1797748103004
1	6.81012658227848	58.6357709566892
1	7.06329113924051	59.091767103078
1	7.31645569620253	59.5477632494667
1	7.56962025316456	60.0037593958555
1	7.82278481012658	60.4597555422442
1	8.07594936708861	60.915751688633
1	8.32911392405063	61.3717478350218
1	8.58227848101266	61.8277439814105
1	8.83544303797468	62.2837401277993
1	9.08860759493671	62.739736274188
1	9.34177215189873	63.1957324205768
1	9.59493670886076	63.6517285669656
1	9.84810126582279	64.1077247133543
1	10.1012658227848	64.5637208597431
1	10.3544303797468	65.0197170061318
1	10.6075949367089	65.4757131525206
1	10.8607594936709	65.9317092989094
1	11.1139240506329	66.3877054452981
1	11.3670886075949	66.8437015916869
1	11.620253164557	67.2996977380756
1	11.873417721519	67.7556938844644
1	12.126582278481	68.2116900308531
1	12.379746835443	68.6676861772419
1	12.6329113924051	69.1236823236307
1	12.8860759493671	69.5796784700194
1	13.1392405063291	70.0356746164082
1	13.3924050632911	70.4916707627969
1	13.6455696202532	70.9476669091857
1	13.8987341772152	71.4036630555744
1	14.1518987341772	71.8596592019632
1	14.4050632911392	72.315655348352
1	14.6582278481013	72.7716514947407
1	14.9113924050633	73.2276476411295
1	15.1645569620253	73.6836437875182
1	15.4177215189873	74.139639933907
1	15.6708860759494	74.5956360802958
1	15.9240506329114	75.0516322266845
1	16.1772151898734	75.5076283730733
1	16.4303797468354	75.963624519462
1	16.6835443037975	76.4196206658508
1	16.9367088607595	76.8756168122395
1	17.1898734177215	77.3316129586283
1	17.4430379746835	77.7876091050171
1	17.6962025316456	78.2436052514058
1	17.9493670886076	78.6996013977946
1	18.2025316455696	79.1555975441833
1	18.4556962025316	79.6115936905721
1	18.7088607594937	80.0675898369609
1	18.9620253164557	80.5235859833496
1	19.2151898734177	80.9795821297384
1	19.4683544303797	81.4355782761271
1	19.7215189873418	81.8915744225159
1	19.9746835443038	82.3475705689046
1	20.2278481012658	82.8035667152934
1	20.4810126582279	83.2595628616822
1	20.7341772151899	83.7155590080709
1	20.9873417721519	84.1715551544597
1	21.2405063291139	84.6275513008484
1	21.493670886076	85.0835474472372
1	21.746835443038	85.539543593626
1	22	85.9955397400147
1	4	52.5549005266238
1	4.22784810126582	52.9871375295346
1	4.45569620253165	53.4193745324455
1	4.68354430379747	53.8516115353564
1	4.91139240506329	54.2838485382673
1	5.13924050632911	54.7160855411782
1	5.36708860759494	55.148322544089
1	5.59493670886076	55.5805595469999
1	5.82278481012658	56.0127965499108
1	6.05063291139241	56.4450335528216
1	6.27848101265823	56.8772705557325
1	6.50632911392405	57.3095075586434
1	6.73417721518987	57.7417445615543
1	6.9620253164557	58.1739815644651
1	7.18987341772152	58.606218567376
1	7.41772151898734	59.0384555702869
1	7.64556962025316	59.4706925731978
1	7.87341772151899	59.9029295761086
1	8.10126582278481	60.3351665790195
1	8.32911392405063	60.7674035819304
1	8.55696202531646	61.1996405848413
1	8.78481012658228	61.6318775877521
1	9.0126582278481	62.064114590663
1	9.24050632911392	62.4963515935739
1	9.46835443037975	62.9285885964848
1	9.69620253164557	63.3608255993956
1	9.92405063291139	63.7930626023065
1	10.1518987341772	64.2252996052174
1	10.379746835443	64.6575366081282
1	10.6075949367089	65.0897736110391
1	10.8354430379747	65.52201061395
1	11.0632911392405	65.9542476168609
1	11.2911392405063	66.3864846197717
1	11.5189873417722	66.8187216226826
1	11.746835443038	67.2509586255935
1	11.9746835443038	67.6831956285044
1	12.2025316455696	68.1154326314152
1	12.4303797468354	68.5476696343261
1	12.6582278481013	68.979906637237
1	12.8860759493671	69.4121436401479
1	13.1139240506329	69.8443806430587
1	13.3417721518987	70.2766176459696
1	13.5696202531646	70.7088546488805
1	13.7974683544304	71.1410916517914
1	14.0253164556962	71.5733286547022
1	14.253164556962	72.0055656576131
1	14.4810126582278	72.437802660524
1	14.7088607594937	72.8700396634349
1	14.9367088607595	73.3022766663457
1	15.1645569620253	73.7345136692566
1	15.3924050632911	74.1667506721675
1	15.620253164557	74.5989876750784
1	15.8481012658228	75.0312246779892
1	16.0759493670886	75.4634616809001
1	16.3037974683544	75.895698683811
1	16.5316455696203	76.3279356867218
1	16.7594936708861	76.7601726896327
1	16.9873417721519	77.1924096925436
1	17.2151898734177	77.6246466954545
1	17.4430379746835	78.0568836983653
1	17.6708860759494	78.4891207012762
1	17.8987341772152	78.9213577041871
1	18.126582278481	79.353594707098
1	18.3544303797468	79.7858317100088
1	18.5822784810127	80.2180687129197
1	18.8101265822785	80.6503057158306
1	19.0379746835443	81.0825427187415
1	19.2658227848101	81.5147797216523
1	19.4936708860759	81.9470167245632
1	19.7215189873418	82.3792537274741
1	19.9493670886076	82.811490730385
1	20.1772151898734	83.2437277332958
1	20.4050632911392	83.6759647362067
1	20.6329113924051	84.1082017391176
1	20.8607594936709	84.5404387420284
1	21.0886075949367	84.9726757449393
1	21.3164556962025	85.4049127478502
1	21.5443037974684	85.8371497507611
1	21.7721518987342	86.2693867536719
1	22	86.7016237565828
1	3	55.0457161719729
1	3.34177215189873	55.6520887926393
1	3.68354430379747	56.2584614133057
1	4.0253164556962	56.8648340339721
1	4.36708860759494	57.4712066546385
1	4.70886075949367	58.0775792753049
1	5.05063291139241	58.6839518959713
1	5.39240506329114	59.2903245166377
1	5.73417721518987	59.8966971373041
1	6.07594936708861	60.5030697579705
1	6.41772151898734	61.1094423786369
1	6.75949367088608	61.7158149993033
1	7.10126582278481	62.3221876199697
1	7.44303797468354	62.9285602406361
1	7.78481012658228	63.5349328613025
1	8.12658227848101	64.1413054819689
1	8.46835443037975	64.7476781026353
1	8.81012658227848	65.3540507233017
1	9.15189873417722	65.9604233439681
1	9.49367088607595	66.5667959646345
1	9.83544303797468	67.1731685853009
1	10.1772151898734	67.7795412059673
1	10.5189873417722	68.3859138266337
1	10.8607594936709	68.9922864473001
1	11.2025316455696	69.5986590679665
1	11.5443037974684	70.2050316886329
1	11.8860759493671	70.8114043092993
1	12.2278481012658	71.4177769299657
1	12.5696202531646	72.0241495506321
1	12.9113924050633	72.6305221712985
1	13.253164556962	73.2368947919649
1	13.5949367088608	73.8432674126313
1	13.9367088607595	74.4496400332977
1	14.2784810126582	75.0560126539641
1	14.620253164557	75.6623852746305
1	14.9620253164557	76.268757895297
1	15.3037974683544	76.8751305159634
1	15.6455696202532	77.4815031366298
1	15.9873417721519	78.0878757572962
1	16.3291139240506	78.6942483779626
1	16.6708860759494	79.300620998629
1	17.0126582278481	79.9069936192954
1	17.3544303797468	80.5133662399618
1	17.6962025316456	81.1197388606282
1	18.0379746835443	81.7261114812946
1	18.379746835443	82.332484101961
1	18.7215189873418	82.9388567226274
1	19.0632911392405	83.5452293432938
1	19.4050632911392	84.1516019639602
1	19.746835443038	84.7579745846266
1	20.0886075949367	85.364347205293
1	20.4303797468354	85.9707198259594
1	20.7721518987342	86.5770924466258
1	21.1139240506329	87.1834650672922
1	21.4556962025316	87.7898376879586
1	21.7974683544304	88.396210308625
1	22.1392405063291	89.0025829292914
1	22.4810126582278	89.6089555499578
1	22.8227848101266	90.2153281706242
1	23.1645569620253	90.8217007912906
1	23.5063291139241	91.428073411957
1	23.8481012658228	92.0344460326234
1	24.1898734177215	92.6408186532898
1	24.5316455696203	93.2471912739562
1	24.873417721519	93.8535638946226
1	25.2151898734177	94.459936515289
1	25.5569620253165	95.0663091359554
1	25.8987341772152	95.6726817566218
1	26.2405063291139	96.2790543772882
1	26.5822784810127	96.8854269979546
1	26.9240506329114	97.491799618621
1	27.2658227848101	98.0981722392874
1	27.6075949367089	98.7045448599538
1	27.9493670886076	99.3109174806202
1	28.2911392405063	99.9172901012866
1	28.6329113924051	100.523662721953
1	28.9746835443038	101.130035342619
1	29.3164556962025	101.736407963286
1	29.6582278481013	102.342780583952
1	30	102.949153204619
1	2	47.3930182689095
1	2.27848101265823	47.910217567257
1	2.55696202531646	48.4274168656046
1	2.83544303797468	48.9446161639521
1	3.11392405063291	49.4618154622996
1	3.39240506329114	49.9790147606472
1	3.67088607594937	50.4962140589947
1	3.94936708860759	51.0134133573422
1	4.22784810126582	51.5306126556898
1	4.50632911392405	52.0478119540373
1	4.78481012658228	52.5650112523848
1	5.06329113924051	53.0822105507324
1	5.34177215189873	53.5994098490799
1	5.62025316455696	54.1166091474274
1	5.89873417721519	54.633808445775
1	6.17721518987342	55.1510077441225
1	6.45569620253165	55.66820704247
