group	x	y
1	4.96120751399547	77.1
1	5.07575143516064	75
1	4.93542712174356	52.8
1	5.00045363012701	62.4
1	4.99487551171333	71.7
1	5.01820849578828	77.4
1	5.05979447100312	76.4
1	5.05605038318783	62.6
1	4.98062036756426	53.7
1	5.01795579224825	52.3
1	4.94141025424004	42.5
1	4.97410513475537	66.2
1	5.02000583596528	66
1	5.02628263279796	59.6
1	5.07034728169441	32.1
1	5.04287298608571	69.4
1	4.92452448487282	53.5
1	4.92086378239095	66.5
1	4.92996226020157	47.2
1	5.04149580456317	49.7
1	5.02042990040034	76
1	5.05959912993014	71.4
1	5.02522071801126	87.6
1	4.92519194643945	67.9
1	5.07808875847608	69.3
1	5.01488706950098	56.6
1	4.99789128057659	62.4
1	5.06192363217473	74.3
1	5.05563729397953	40.9
1	5.05660202216357	58.4
1	5.06289227925241	49
1	4.94943522129208	55.4
1	5.07905653018504	65.8
1	4.94479405771941	73.5
1	4.97587730556726	71.2
1	5.02556970730424	75.6
1	5.06996214963496	78.4
1	4.92863490283489	50.1
1	5.02009486090392	57.3
1	5.02028973888606	72.5
1	5.05893282040954	56.4
1	5.00002280477434	52.6
1	4.97253916069865	73.2
1	4.95903192263097	79.6
1	5.00396236781031	55
1	5.07434606585652	76.6
1	4.94056079167873	71.1
1	5.01356257293373	65.6
1	4.9940802782774	73.8
1	5.06751875173301	81.2
1	6.00024642083794	81.4
1	6.04142913669348	76.7
1	6.05240583688021	64.1
1	5.99243567753583	76.1
1	5.94438279252499	80.7
1	5.95196430638433	83.6
1	6.01963197648525	77.1
1	5.95283241469413	75.5
1	5.96370891977102	60.9
1	5.94615509670228	57.5
1	5.97992587298155	52.5
1	6.06362791072577	71.1
1	5.96756298620254	82.2
1	6.01689806602895	70.5
1	6.06806479554623	33.9
1	6.01818703781813	66.3
1	6.06847845956683	53.7
1	5.92236392755061	75.3
1	5.95353800453246	50.7
1	5.96802200701088	40.4
1	6.01732086785138	80.1
1	6.01398029848933	73.9
1	6.00490607831627	73.1
1	6.04552663072944	64.6
1	5.94758793137968	64.3
1	5.98237074419856	47.8
1	5.99243920434266	70.4
1	5.98138981968164	67.8
1	5.96493443291634	47.4
1	6.01385367427021	71.4
1	5.97418121363968	51.7
1	5.93296891715378	62.5
1	5.95741775341332	57.3
1	5.93508307244629	81.5
1	5.96516190484166	57.6
1	5.96458406217396	70.5
1	5.94689971353859	71.7
1	6.07303175002337	60.2
1	6.07351266372949	59.4
1	6.06900178235024	77.7
1	6.07942638132721	65.9
1	5.95580543115735	79.1
1	6.07756505712867	69.7
1	6.01494573961943	90.1
1	6.02378654032946	57.8
1	6.06508867155761	65
1	6.01841518107802	68.3
1	5.96213106632233	74.6
1	6.07634913392365	71.4
1	5.94206549886614	88.2
1	2.03406846210361	74.5
1	2.01558963615447	85.5
1	2.01767360981554	60.8
1	2.02573148876429	69.8
1	2.03438381947577	79.2
1	1.98100161407143	86.1
1	2.05868438009173	83.7
1	2.05528946690261	73.2
1	1.93350597769022	52.7
1	2.0246937039867	57.6
1	2.05760171923786	47.7
1	1.95045956898481	65.8
1	2.02813706040382	86.5
1	1.92043328382075	73.1
1	1.93317943092436	36.7
1	2.02082475822419	63.9
1	1.95572270184755	60.4
1	1.96480303619057	72.4
1	1.99562104694545	45.5
1	2.01263865042478	43.6
1	1.93517627798021	78.7
1	1.92234390102327	67.1
1	1.9772542392835	86.7
1	2.07945815425366	60.3
1	2.01834381770343	68
1	2.03268452376127	50.7
1	1.96799290463328	66
1	2.05231817394495	70.1
1	1.97356450606138	46.8
1	2.03801802024245	66.6
1	2.04484154965729	49.4
1	1.97998355358839	69.1
1	1.92928542319685	60.3
1	1.95580313261598	76.7
1	1.9308409531042	58
1	1.93782810155302	70.5
1	2.07959030076861	67.1
1	2.05315980985761	59.9
1	2.01226216387004	61.2
1	2.06697029214352	72.7
1	2.05744648896158	60.5
1	1.98377780292183	72.6
1	1.93933659691364	79.4
1	1.97007232144475	87.7
1	2.05090080644935	58.3
1	1.93861846003681	70.9
1	2.05108119871467	65.9
1	1.96483404908329	76.7
1	2.03731374789029	72.8
1	1.92339625764638	94.9
1	1.02901266612113	78.6
1	0.924988475516438	79.9
1	0.982783218286932	65.9
1	0.981466746553779	55.7
1	0.982143516503274	86.8
1	0.928803399726748	91.1
1	1.06134019456804	70
1	1.04114338852465	61
1	0.978260191008449	55.6
1	1.0565304100886	55
1	1.05190178986639	65.8
1	1.03139182373881	75.5
1	0.954021735303104	76.9
1	1.03233818467706	80.8
1	1.0432221243158	35.3
1	0.951686365865171	68.9
1	1.03291715439409	62.7
1	0.920964360386133	70.8
1	0.991464045830071	53.5
1	0.927715251743793	51.5
1	1.01862519238144	82.4
1	1.07709322370589	77.5
1	1.01872522253543	82.8
1	0.971931019872427	69.1
1	0.97876612983644	69.9
1	1.0625175652653	57.8
1	1.06378878518939	73.5
1	0.996522527784109	76.3
1	0.932616024687886	43.9
1	1.07863296709955	68.2
1	0.963520973064005	54.2
1	0.998182924240828	69.2
1	1.02079637426883	66
1	0.983013657592237	75.2
1	0.991652575023472	75.6
1	1.0609422025457	67.3
1	1.01424187224358	73.8
1	0.984510479681194	72
1	1.01630872089416	56.7
1	0.928767280876636	75.9
1	0.937506784126163	65.3
1	1.00119526069611	68.7
1	1.05542594630271	68.1
1	1.0076912984252	86.2
1	0.938635329641402	63
1	0.99547807097435	69.1
1	0.971304448135197	71.8
1	0.94809616971761	77.8
1	1.02595948807895	81.1
1	0.945855879411101	88.2
1	2.93454219248146	87.9
1	3.01768088039011	71.7
1	2.96751123700291	72.2
1	2.99560937404633	80.9
1	3.06909969806671	84.3
1	2.97939518976957	87
1	3.00367303311825	77.9
1	3.01404007323086	81.9
1	3.03176217876375	57.3
1	3.02000186767429	58.9
1	3.01355408288538	53
1	3.06529874701053	74
1	2.99758519597352	82
1	3.06457487612963	86.6
1	2.96752266597003	43.6
1	3.01083345066756	68.7
1	3.07337842769921	63.3
1	2.93190578266978	73.3
1	2.99922166474164	56.9
1	3.03577428974211	57.1
1	3.00865854166448	80.1
1	3.07858670853078	66
1	2.98388101633638	81.7
1	3.05154411237687	68.9
1	3.07598252277821	75.5
1	3.01362150419503	62.3
1	2.92898038685322	74.9
1	3.04748472385108	77.4
1	2.94002765070647	57.1
1	2.95165288958699	74.3
1	3.05395183332264	55
1	3.01264203671366	78.1
1	2.99423999719322	68.4
1	2.95910233639181	81.1
1	3.06658236905932	64.8
1	3.07424774266779	79.6
1	3.03094141803682	69.7
1	2.9730028443411	66.7
1	2.97466757725924	62.2
1	3.04278410971165	82.4
1	3.01204311717302	65.6
1	3.0301526914537	84.1
1	3.07425873499364	77.3
1	3.04147520825267	91.1
1	2.98037510167807	51.9
1	3.02291670881212	64.9
1	3.04107831850648	76.4
1	3.03422894280404	80.5
1	2.97602819744498	81.5
1	2.99003478854895	87.2
1	3.97764744777232	95.5
1	3.94309254944324	76.8
1	4.02581274304539	75.5
1	3.97344434272498	65.6
1	3.95867220684886	83.1
1	3.92893769398332	86.1
1	3.99129980303347	84.5
1	3.92483599245548	70.5
1	3.97622265335172	69.2
1	3.97239894151688	68.7
1	4.05010863605887	58.6
1	4.02059258431196	84.6
1	3.98996086958796	80.5
1	4.05079740427435	72.4
1	4.03945398129523	39.3
1	3.95003013942391	69.7
1	3.97797489732504	72.6
1	4.00676126103848	74.7
1	4.03978501562029	60.1
1	3.93568060785532	54.9
1	4.00582542181015	88.5
1	4.02322956867516	71.9
1	3.92051355086267	93.9
1	4.05864584214985	79.9
1	3.9938598529622	63.5
1	3.98844341430813	59.3
1	3.93499958831817	79.4
1	4.00254507698119	87.2
1	4.00149897765368	54.6
1	4.03348147843033	71.8
1	4.070413348414	58.9
1	4.03606976564974	63.9
1	3.96386972524226	64
1	3.98578878171742	81.4
1	4.0219321751222	75.6
1	3.96117497555912	79.7
1	3.96452910237014	78.5
1	3.98841277383268	66.4
1	3.95641463033855	61
1	4.0720853754133	77.1
1	4.04644988309592	59.1
1	4.03997635606676	69
1	4.03916153416038	79.2
1	3.97821814198047	100
1	4.04213074613363	58.2
1	4.02955677554011	76.8
1	3.98497521065176	66.8
1	3.9316589409858	84.2
1	4.0456105678156	81.6
1	3.9535780146718	95.6
