group	size	y	key	tooltip
1	7.95683397181271	57.9	S002 Mathematics Sem1	"Student: S002
Subject: Mathematics
Semester: Sem1
Grade: 57.9%
Study Hours: 13
Attendance: 70%"
1	6.01609664451249	65.9	S002 Physics Sem1	"Student: S002
Subject: Physics
Semester: Sem1
Grade: 65.9%
Study Hours: 7
Attendance: 71%"
1	7.95683397181271	64.5	S002 Chemistry Sem1	"Student: S002
Subject: Chemistry
Semester: Sem1
Grade: 64.5%
Study Hours: 13
Attendance: 72%"
1	7.67961834247065	69.1	S002 Biology Sem1	"Student: S002
Subject: Biology
Semester: Sem1
Grade: 69.1%
Study Hours: 12
Attendance: 78%"
1	8.22171016838255	69.5	S002 English Sem1	"Student: S002
Subject: English
Semester: Sem1
Grade: 69.5%
Study Hours: 14
Attendance: 75%"
1	7.08000508000762	66.5	S002 History Sem1	"Student: S002
Subject: History
Semester: Sem1
Grade: 66.5%
Study Hours: 10
Attendance: 75%"
1	6.75190963311492	67.7	S002 Mathematics Sem2	"Student: S002
Subject: Mathematics
Semester: Sem2
Grade: 67.7%
Study Hours: 9
Attendance: 82%"
1	8.47576125802733	69.6	S002 Physics Sem2	"Student: S002
Subject: Physics
Semester: Sem2
Grade: 69.6%
Study Hours: 15
Attendance: 81%"
1	8.72021505032247	71.1	S002 Chemistry Sem2	"Student: S002
Subject: Chemistry
Semester: Sem2
Grade: 71.1%
Study Hours: 16
Attendance: 73%"
1	7.95683397181271	65	S002 Biology Sem2	"Student: S002
Subject: Biology
Semester: Sem2
Grade: 65%
Study Hours: 13
Attendance: 76%"
1	6.3994134506406	72.7	S002 English Sem2	"Student: S002
Subject: English
Semester: Sem2
Grade: 72.7%
Study Hours: 8
Attendance: 89%"
1	8.72021505032247	78.1	S002 History Sem2	"Student: S002
Subject: History
Semester: Sem2
Grade: 78.1%
Study Hours: 16
Attendance: 82%"
1	7.95683397181271	61.5	S002 Mathematics Sem3	"Student: S002
Subject: Mathematics
Semester: Sem3
Grade: 61.5%
Study Hours: 13
Attendance: 79%"
1	8.22171016838255	73.5	S002 Physics Sem3	"Student: S002
Subject: Physics
Semester: Sem3
Grade: 73.5%
Study Hours: 14
Attendance: 73%"
1	7.67961834247065	71.9	S002 Chemistry Sem3	"Student: S002
Subject: Chemistry
Semester: Sem3
Grade: 71.9%
Study Hours: 12
Attendance: 85%"
1	8.95608343640252	69.7	S002 Biology Sem3	"Student: S002
Subject: Biology
Semester: Sem3
Grade: 69.7%
Study Hours: 17
Attendance: 67%"
1	10.230548917531	72.8	S002 English Sem3	"Student: S002
Subject: English
Semester: Sem3
Grade: 72.8%
Study Hours: 23
Attendance: 74%"
1	8.72021505032247	70.7	S002 History Sem3	"Student: S002
Subject: History
Semester: Sem3
Grade: 70.7%
Study Hours: 16
Attendance: 79%"
1	7.67961834247065	75	S002 Mathematics Sem4	"Student: S002
Subject: Mathematics
Semester: Sem4
Grade: 75%
Study Hours: 12
Attendance: 86%"
1	6.3994134506406	67.2	S002 Physics Sem4	"Student: S002
Subject: Physics
Semester: Sem4
Grade: 67.2%
Study Hours: 8
Attendance: 69%"
