group	x	y
1	5.02074524905533	81.2
1	4.98021384805441	75
1	5.05329808127135	52.2
1	5.00448382530361	63.8
1	4.92310162868351	71
1	5.06728536687791	68
1	4.95623521085829	70.2
1	5.0382324898988	60.8
1	4.94554445240647	51.1
1	4.93502871181816	56.7
1	4.92340481214225	51.5
1	4.99365432161838	63.6
1	5.07269097708166	75
1	4.97923847474158	56.3
1	4.95867903083563	38.2
1	4.99399147193879	59.8
1	5.03531105048955	51.9
1	5.04717823073268	69.3
1	4.9601548781991	38
1	4.93394775893539	34.8
1	4.95373375270516	79.3
1	4.94131217483431	63.3
1	5.04916073855013	68.1
1	5.07961439389736	59.5
1	4.92909046616405	69.5
1	4.98033040639013	48.7
1	4.95150175940245	63
1	5.00812228605151	75.6
1	4.9869644837454	38.2
1	4.98943353783339	51.9
1	5.00820925418288	41.7
1	4.99106637533754	60.9
1	5.03665010038763	56.2
1	5.07469131123275	66.4
1	4.92468213681132	51.3
1	4.99094873256981	68.5
1	5.01748237479478	66.6
1	5.01373691424727	48.3
1	4.9279264703393	52.9
1	4.96426894508302	65.7
1	5.03749843601137	49.6
1	5.01653198987246	67
1	4.95088635001332	66.3
1	4.98132872447372	76.8
1	5.01797990594059	53.9
1	4.93545673105866	69.6
1	4.94749421156943	56.3
1	5.03407821141183	67.4
1	5.0098587885499	62.3
1	5.0693421465531	86.3
1	5.97001888599247	74.6
1	6.02081453304738	67.2
1	5.99367347173393	59.4
1	5.96505784336478	61
1	5.96950095586479	75.6
1	5.96794357310981	74.2
1	5.92051285609603	66
1	6.03727134156972	56.7
1	5.93561332777143	54.7
1	6.02862727914006	50.6
1	6.04447375997901	50.8
1	6.01058905944228	72.9
1	5.97643304020166	67.7
1	5.96754992987961	66.6
1	5.96952672310174	34.1
1	6.03919486142695	59.8
1	6.07872164040804	59.7
1	5.92418036155403	66
1	6.06740305203944	41.3
1	5.92309265911579	45.9
1	6.0469024784863	76
1	6.07835545334965	65.9
1	5.97283501185477	66.7
1	5.93793460320681	61.6
1	5.96584362652153	68.7
1	5.99387044604868	48.5
1	6.04893176328391	58.6
1	6.0042046032846	80.6
1	6.07933978430927	53
