group	size	y	key	tooltip
1	2	32.5	S015 Mathematics Sem1	"Student: S015
Subject: Mathematics
Semester: Sem1
Grade: 32.5%
Study Hours: 2
Attendance: 60%"
1	5.5921060405355	37.2	S015 Physics Sem1	"Student: S015
Subject: Physics
Semester: Sem1
Grade: 37.2%
Study Hours: 6
Attendance: 60%"
1	3.79605302026775	37.3	S015 Chemistry Sem1	"Student: S015
Subject: Chemistry
Semester: Sem1
Grade: 37.3%
Study Hours: 3
Attendance: 60%"
1	4.54000254000381	32.5	S015 Biology Sem1	"Student: S015
Subject: Biology
Semester: Sem1
Grade: 32.5%
Study Hours: 4
Attendance: 62%"
1	3.79605302026775	38.1	S015 English Sem1	"Student: S015
Subject: English
Semester: Sem1
Grade: 38.1%
Study Hours: 3
Attendance: 60%"
1	6.75190963311492	46.9	S015 History Sem1	"Student: S015
Subject: History
Semester: Sem1
Grade: 46.9%
Study Hours: 9
Attendance: 62%"
1	2	35.6	S015 Mathematics Sem2	"Student: S015
Subject: Mathematics
Semester: Sem2
Grade: 35.6%
Study Hours: 2
Attendance: 61%"
1	2	32	S015 Physics Sem2	"Student: S015
Subject: Physics
Semester: Sem2
Grade: 32%
Study Hours: 2
Attendance: 60%"
1	6.3994134506406	35.5	S015 Chemistry Sem2	"Student: S015
Subject: Chemistry
Semester: Sem2
Grade: 35.5%
Study Hours: 8
Attendance: 60%"
1	2	32.7	S015 Biology Sem2	"Student: S015
Subject: Biology
Semester: Sem2
Grade: 32.7%
Study Hours: 2
Attendance: 60%"
1	5.11085508419128	36.1	S015 English Sem2	"Student: S015
Subject: English
Semester: Sem2
Grade: 36.1%
Study Hours: 5
Attendance: 61%"
1	5.5921060405355	36.7	S015 History Sem2	"Student: S015
Subject: History
Semester: Sem2
Grade: 36.7%
Study Hours: 6
Attendance: 60%"
1	2	40	S015 Mathematics Sem3	"Student: S015
Subject: Mathematics
Semester: Sem3
Grade: 40%
Study Hours: 2
Attendance: 64%"
1	3.79605302026775	38.4	S015 Physics Sem3	"Student: S015
Subject: Physics
Semester: Sem3
Grade: 38.4%
Study Hours: 3
Attendance: 60%"
1	2	33.3	S015 Chemistry Sem3	"Student: S015
Subject: Chemistry
Semester: Sem3
Grade: 33.3%
Study Hours: 2
Attendance: 60%"
1	2	33.8	S015 Biology Sem3	"Student: S015
Subject: Biology
Semester: Sem3
Grade: 33.8%
Study Hours: 2
Attendance: 60%"
1	5.5921060405355	37.3	S015 English Sem3	"Student: S015
Subject: English
Semester: Sem3
Grade: 37.3%
Study Hours: 6
Attendance: 60%"
1	2	35.8	S015 History Sem3	"Student: S015
Subject: History
Semester: Sem3
Grade: 35.8%
Study Hours: 2
Attendance: 61%"
1	2	38.2	S015 Mathematics Sem4	"Student: S015
Subject: Mathematics
Semester: Sem4
Grade: 38.2%
Study Hours: 2
Attendance: 60%"
1	2	34.1	S015 Physics Sem4	"Student: S015
Subject: Physics
Semester: Sem4
Grade: 34.1%
Study Hours: 2
Attendance: 60%"
1	2	32.3	S015 Chemistry Sem4	"Student: S015
Subject: Chemistry
Semester: Sem4
Grade: 32.3%
Study Hours: 2
Attendance: 60%"
1	2	33.3	S015 Biology Sem4	"Student: S015
Subject: Biology
Semester: Sem4
Grade: 33.3%
Study Hours: 2
Attendance: 60%"
1	6.01609664451249	31	S015 English Sem4	"Student: S015
Subject: English
Semester: Sem4
Grade: 31%
Study Hours: 7
Attendance: 60%"
1	3.79605302026775	51	S015 History Sem4	"Student: S015
Subject: History
Semester: Sem4
Grade: 51%
Study Hours: 3
Attendance: 66%"
1	5.11085508419128	32.1	S015 Mathematics Sem5	"Student: S015
Subject: Mathematics
Semester: Sem5
Grade: 32.1%
Study Hours: 5
Attendance: 60%"
1	4.54000254000381	33.9	S015 Physics Sem5	"Student: S015
Subject: Physics
Semester: Sem5
Grade: 33.9%
Study Hours: 4
Attendance: 60%"
1	4.54000254000381	36.7	S015 Chemistry Sem5	"Student: S015
Subject: Chemistry
Semester: Sem5
Grade: 36.7%
Study Hours: 4
Attendance: 60%"
1	5.11085508419128	35.3	S015 Biology Sem5	"Student: S015
Subject: Biology
Semester: Sem5
Grade: 35.3%
Study Hours: 5
Attendance: 60%"
1	6.3994134506406	43.6	S015 English Sem5	"Student: S015
Subject: English
Semester: Sem5
Grade: 43.6%
Study Hours: 8
Attendance: 65%"
1	6.01609664451249	39.3	S015 History Sem5	"Student: S015
Subject: History
Semester: Sem5
Grade: 39.3%
Study Hours: 7
Attendance: 63%"
