group	size	y	key	tooltip
1	7.38815906080325	68.9	S023 Mathematics Sem1	"Student: S023
Subject: Mathematics
Semester: Sem1
Grade: 68.9%
Study Hours: 11
Attendance: 69%"
1	7.38815906080325	62.9	S023 Physics Sem1	"Student: S023
Subject: Physics
Semester: Sem1
Grade: 62.9%
Study Hours: 11
Attendance: 70%"
1	7.67961834247065	68	S023 Chemistry Sem1	"Student: S023
Subject: Chemistry
Semester: Sem1
Grade: 68%
Study Hours: 12
Attendance: 77%"
1	8.72021505032247	73.1	S023 Biology Sem1	"Student: S023
Subject: Biology
Semester: Sem1
Grade: 73.1%
Study Hours: 16
Attendance: 80%"
1	8.95608343640252	67.7	S023 English Sem1	"Student: S023
Subject: English
Semester: Sem1
Grade: 67.7%
Study Hours: 17
Attendance: 73%"
1	8.22171016838255	77.4	S023 History Sem1	"Student: S023
Subject: History
Semester: Sem1
Grade: 77.4%
Study Hours: 14
Attendance: 78%"
1	7.38815906080325	67.4	S023 Mathematics Sem2	"Student: S023
Subject: Mathematics
Semester: Sem2
Grade: 67.4%
Study Hours: 11
Attendance: 78%"
1	6.75190963311492	70.9	S023 Physics Sem2	"Student: S023
Subject: Physics
Semester: Sem2
Grade: 70.9%
Study Hours: 9
Attendance: 70%"
1	7.95683397181271	70.9	S023 Chemistry Sem2	"Student: S023
Subject: Chemistry
Semester: Sem2
Grade: 70.9%
Study Hours: 13
Attendance: 68%"
1	6.75190963311492	70.6	S023 Biology Sem2	"Student: S023
Subject: Biology
Semester: Sem2
Grade: 70.6%
Study Hours: 9
Attendance: 78%"
1	9.62000762001143	80.5	S023 English Sem2	"Student: S023
Subject: English
Semester: Sem2
Grade: 80.5%
Study Hours: 20
Attendance: 77%"
1	8.72021505032247	75.7	S023 History Sem2	"Student: S023
Subject: History
Semester: Sem2
Grade: 75.7%
Study Hours: 16
Attendance: 80%"
1	9.184212081071	70.1	S023 Mathematics Sem3	"Student: S023
Subject: Mathematics
Semester: Sem3
Grade: 70.1%
Study Hours: 18
Attendance: 80%"
1	8.95608343640252	70.5	S023 Physics Sem3	"Student: S023
Subject: Physics
Semester: Sem3
Grade: 70.5%
Study Hours: 17
Attendance: 76%"
1	7.38815906080325	72.4	S023 Chemistry Sem3	"Student: S023
Subject: Chemistry
Semester: Sem3
Grade: 72.4%
Study Hours: 11
Attendance: 69%"
1	8.95608343640252	76	S023 Biology Sem3	"Student: S023
Subject: Biology
Semester: Sem3
Grade: 76%
Study Hours: 17
Attendance: 83%"
1	7.38815906080325	77.4	S023 English Sem3	"Student: S023
Subject: English
Semester: Sem3
Grade: 77.4%
Study Hours: 11
Attendance: 79%"
1	8.72021505032247	84.5	S023 History Sem3	"Student: S023
Subject: History
Semester: Sem3
Grade: 84.5%
Study Hours: 16
Attendance: 89%"
1	8.22171016838255	68.1	S023 Mathematics Sem4	"Student: S023
Subject: Mathematics
Semester: Sem4
Grade: 68.1%
Study Hours: 14
Attendance: 76%"
1	6.01609664451249	66.7	S023 Physics Sem4	"Student: S023
Subject: Physics
Semester: Sem4
Grade: 66.7%
Study Hours: 7
Attendance: 80%"
1	8.95608343640252	82.2	S023 Chemistry Sem4	"Student: S023
Subject: Chemistry
Semester: Sem4
Grade: 82.2%
Study Hours: 17
Attendance: 75%"
1	8.95608343640252	78.2	S023 Biology Sem4	"Student: S023
Subject: Biology
Semester: Sem4
Grade: 78.2%
Study Hours: 17
Attendance: 88%"
1	8.47576125802733	77.8	S023 English Sem4	"Student: S023
Subject: English
Semester: Sem4
Grade: 77.8%
Study Hours: 15
Attendance: 85%"
1	7.38815906080325	76.5	S023 History Sem4	"Student: S023
Subject: History
Semester: Sem4
Grade: 76.5%
Study Hours: 11
Attendance: 85%"
1	8.22171016838255	87.6	S023 Mathematics Sem5	"Student: S023
Subject: Mathematics
Semester: Sem5
Grade: 87.6%
Study Hours: 14
Attendance: 88%"
1	7.95683397181271	73.1	S023 Physics Sem5	"Student: S023
Subject: Physics
Semester: Sem5
Grade: 73.1%
Study Hours: 13
Attendance: 71%"
1	8.72021505032247	86.7	S023 Chemistry Sem5	"Student: S023
Subject: Chemistry
Semester: Sem5
Grade: 86.7%
Study Hours: 16
Attendance: 80%"
1	9.82881361258813	82.8	S023 Biology Sem5	"Student: S023
Subject: Biology
Semester: Sem5
Grade: 82.8%
Study Hours: 21
Attendance: 82%"
1	9.184212081071	81.7	S023 English Sem5	"Student: S023
Subject: English
Semester: Sem5
Grade: 81.7%
Study Hours: 18
Attendance: 86%"
1	9.82881361258813	93.9	S023 History Sem5	"Student: S023
Subject: History
Semester: Sem5
Grade: 93.9%
Study Hours: 21
Attendance: 89%"
1	9.62000762001143	81.4	S023 Mathematics Sem6	"Student: S023
Subject: Mathematics
Semester: Sem6
Grade: 81.4%
Study Hours: 20
Attendance: 87%"
1	8.22171016838255	75.6	S023 Physics Sem6	"Student: S023
Subject: Physics
Semester: Sem6
Grade: 75.6%
Study Hours: 14
Attendance: 81%"
1	9.82881361258813	80.1	S023 Chemistry Sem6	"Student: S023
Subject: Chemistry
Semester: Sem6
Grade: 80.1%
Study Hours: 21
Attendance: 84%"
1	8.22171016838255	82.7	S023 Biology Sem6	"Student: S023
Subject: Biology
Semester: Sem6
Grade: 82.7%
Study Hours: 14
Attendance: 81%"
1	9.62000762001143	90.4	S023 English Sem6	"Student: S023
Subject: English
Semester: Sem6
Grade: 90.4%
Study Hours: 20
Attendance: 78%"
1	10.7988269012812	99	S023 History Sem6	"Student: S023
Subject: History
Semester: Sem6
Grade: 99%
Study Hours: 26
Attendance: 90%"
1	9.184212081071	76.7	S023 Mathematics Sem7	"Student: S023
Subject: Mathematics
Semester: Sem7
Grade: 76.7%
Study Hours: 18
Attendance: 71%"
1	10.032193289025	80.7	S023 Physics Sem7	"Student: S023
Subject: Physics
Semester: Sem7
Grade: 80.7%
Study Hours: 22
Attendance: 80%"
1	8.95608343640252	81.8	S023 Chemistry Sem7	"Student: S023
Subject: Chemistry
Semester: Sem7
Grade: 81.8%
Study Hours: 17
Attendance: 82%"
1	7.95683397181271	77.6	S023 Biology Sem7	"Student: S023
Subject: Biology
Semester: Sem7
Grade: 77.6%
Study Hours: 13
Attendance: 84%"
1	8.22171016838255	80.2	S023 English Sem7	"Student: S023
Subject: English
Semester: Sem7
Grade: 80.2%
Study Hours: 14
Attendance: 70%"
1	8.95608343640252	90.1	S023 History Sem7	"Student: S023
Subject: History
Semester: Sem7
Grade: 90.1%
Study Hours: 17
Attendance: 90%"
1	7.95683397181271	78.5	S023 Mathematics Sem8	"Student: S023
Subject: Mathematics
Semester: Sem8
Grade: 78.5%
Study Hours: 13
Attendance: 75%"
1	8.72021505032247	87	S023 Physics Sem8	"Student: S023
Subject: Physics
Semester: Sem8
Grade: 87%
Study Hours: 16
Attendance: 83%"
1	8.22171016838255	77.6	S023 Chemistry Sem8	"Student: S023
Subject: Chemistry
Semester: Sem8
Grade: 77.6%
Study Hours: 14
Attendance: 73%"
1	9.62000762001143	79.5	S023 Biology Sem8	"Student: S023
Subject: Biology
Semester: Sem8
Grade: 79.5%
Study Hours: 20
Attendance: 81%"
1	10.032193289025	89.1	S023 English Sem8	"Student: S023
Subject: English
Semester: Sem8
Grade: 89.1%
Study Hours: 22
Attendance: 84%"
1	10.032193289025	87.9	S023 History Sem8	"Student: S023
Subject: History
Semester: Sem8
Grade: 87.9%
Study Hours: 22
Attendance: 88%"
