group	size	y	key	tooltip
1	6.97573283972945	60.8	S014 Mathematics Sem1	"Student: S014
Subject: Mathematics
Semester: Sem1
Grade: 60.8%
Study Hours: 12
Attendance: 75%"
1	6.77171134256227	61.8	S014 Physics Sem1	"Student: S014
Subject: Physics
Semester: Sem1
Grade: 61.8%
Study Hours: 11
Attendance: 79%"
1	7.35519711786779	70.7	S014 Chemistry Sem1	"Student: S014
Subject: Chemistry
Semester: Sem1
Grade: 70.7%
Study Hours: 14
Attendance: 76%"
1	5.81126765115875	51.2	S014 Biology Sem1	"Student: S014
Subject: Biology
Semester: Sem1
Grade: 51.2%
Study Hours: 7
Attendance: 62%"
1	7.1697837802689	63.1	S014 English Sem1	"Student: S014
Subject: English
Semester: Sem1
Grade: 63.1%
Study Hours: 13
Attendance: 72%"
1	6.97573283972945	63.6	S014 History Sem1	"Student: S014
Subject: History
Semester: Sem1
Grade: 63.6%
Study Hours: 12
Attendance: 67%"
1	5.17759855893389	58.7	S014 Mathematics Sem2	"Student: S014
Subject: Mathematics
Semester: Sem2
Grade: 58.7%
Study Hours: 5
Attendance: 71%"
1	6.97573283972945	67.6	S014 Physics Sem2	"Student: S014
Subject: Physics
Semester: Sem2
Grade: 67.6%
Study Hours: 12
Attendance: 64%"
1	7.1697837802689	70.8	S014 Chemistry Sem2	"Student: S014
Subject: Chemistry
Semester: Sem2
Grade: 70.8%
Study Hours: 13
Attendance: 79%"
1	7.1697837802689	71.4	S014 Biology Sem2	"Student: S014
Subject: Biology
Semester: Sem2
Grade: 71.4%
Study Hours: 13
Attendance: 75%"
1	6.97573283972945	68.4	S014 English Sem2	"Student: S014
Subject: English
Semester: Sem2
Grade: 68.4%
Study Hours: 12
Attendance: 75%"
1	8.0289484567497	77.9	S014 History Sem2	"Student: S014
Subject: History
Semester: Sem2
Grade: 77.9%
Study Hours: 18
Attendance: 86%"
1	8.18372141824148	68.2	S014 Mathematics Sem3	"Student: S014
Subject: Mathematics
Semester: Sem3
Grade: 68.2%
Study Hours: 19
Attendance: 76%"
1	6.97573283972945	67.7	S014 Physics Sem3	"Student: S014
Subject: Physics
Semester: Sem3
Grade: 67.7%
Study Hours: 12
Attendance: 80%"
1	6.07958941544842	65.9	S014 Chemistry Sem3	"Student: S014
Subject: Chemistry
Semester: Sem3
Grade: 65.9%
Study Hours: 8
Attendance: 69%"
1	4.77800177800267	63.4	S014 Biology Sem3	"Student: S014
Subject: Biology
Semester: Sem3
Grade: 63.4%
Study Hours: 4
Attendance: 68%"
1	7.86925840548177	72.1	S014 English Sem3	"Student: S014
Subject: English
Semester: Sem3
Grade: 72.1%
Study Hours: 17
Attendance: 75%"
1	8.18372141824148	75.1	S014 History Sem3	"Student: S014
Subject: History
Semester: Sem3
Grade: 75.1%
Study Hours: 19
Attendance: 71%"
1	5.17759855893389	56.3	S014 Mathematics Sem4	"Student: S014
Subject: Mathematics
Semester: Sem4
Grade: 56.3%
Study Hours: 5
Attendance: 74%"
1	7.70415053522573	66.6	S014 Physics Sem4	"Student: S014
Subject: Physics
Semester: Sem4
Grade: 66.6%
Study Hours: 16
Attendance: 73%"
1	6.32633674318044	60	S014 Chemistry Sem4	"Student: S014
Subject: Chemistry
Semester: Sem4
Grade: 60%
Study Hours: 9
Attendance: 66%"
1	8.18372141824148	75.9	S014 Biology Sem4	"Student: S014
Subject: Biology
Semester: Sem4
Grade: 75.9%
Study Hours: 19
Attendance: 88%"
1	8.18372141824148	73.4	S014 English Sem4	"Student: S014
Subject: English
Semester: Sem4
Grade: 73.4%
Study Hours: 19
Attendance: 74%"
1	8.0289484567497	73.5	S014 History Sem4	"Student: S014
Subject: History
Semester: Sem4
Grade: 73.5%
Study Hours: 18
Attendance: 68%"
1	6.77171134256227	59.6	S014 Mathematics Sem5	"Student: S014
Subject: Mathematics
Semester: Sem5
Grade: 59.6%
Study Hours: 11
Attendance: 71%"
1	7.53303288061913	70.5	S014 Physics Sem5	"Student: S014
Subject: Physics
Semester: Sem5
Grade: 70.5%
Study Hours: 15
Attendance: 79%"
1	7.70415053522573	73.1	S014 Chemistry Sem5	"Student: S014
Subject: Chemistry
Semester: Sem5
Grade: 73.1%
Study Hours: 16
Attendance: 72%"
