group	x	y
1	4.9475436558947	64.0112530579791
1	5.01203782718629	57.9177347375453
1	4.9916538907215	52.6784810357913
1	4.98750184249133	49.6985509928875
1	5.07540600899607	65.2101343913749
1	5.06546707298607	62.7755902467668
1	4.99960269447416	66.8225941810757
1	5.01769516970962	54.5222984815016
1	4.92712122995406	49.8245884869248
1	5.07642755553126	45.6235637082532
1	5.06483566332608	48.2383072118275
1	5.07464811235666	66.0135468511097
1	4.94806843094528	67.9949905440211
1	5.02186284717172	60.8383282738924
1	5.03524339489639	32.5107611502335
1	4.97940855577588	54.921523538027
1	4.94466909911484	37.6932122715004
1	5.01590737711638	65.1146807180531
1	4.99443774584681	43.3716825910285
1	4.92142303045839	31.7362596780062
1	4.96943493228406	74.105311534889
1	4.96755450069904	54.0634209733829
1	4.93258497018367	68.9093005414307
1	5.06815556786954	55.2049211046286
1	4.96265327326954	62.0134150315262
1	4.98512820687145	39.9941764681786
1	4.97160228852183	62.88515321685
1	5.03283036470413	67.3167476744018
1	5.07553032889962	31.1949548586272
1	4.99207702059299	55.963690323513
1	4.92749788977206	36.4087042572722
1	5.05891828030348	58.6934512591735
1	5.02423285402358	56.3185217575915
1	4.98395807631314	60.3398699524626
1	5.07311224281788	52.8245234575868
1	4.92845657065511	66.3924664758891
1	4.9238060040772	59.4669784204289
1	5.06988896567374	50.8227175748162
1	4.92419871386141	50.0218151945435
1	5.00285215444863	65.3679380097985
1	4.9796352750808	42.1149057000317
1	4.92735844630748	54.3083369962312
1	5.07845842201263	58.3673843735084
1	5.05793081734329	80.2073600468598
1	5.00266643762589	47.761736207474
1	4.96020636778325	48.007348922994
1	5.01122872523964	54.4636667212285
1	4.94437537346035	57.7739986258187
1	4.97333294656128	63.2367338487692
1	5.02777467224747	82.2223652440496
1	5.96834583245218	79.9103209164739
1	6.07708276953548	65.8740587672778
1	6.02450221363455	63.1073739221133
1	5.98217383485287	57.4829221338034
1	5.92082136079669	64.325272613354
1	6.03129999797791	73.7647040440515
1	5.99981121502817	63.262017257642
1	6.07416616000235	63.4732071786933
1	5.99770485647023	43.892980860956
1	5.9796378396079	42.0964323711954
1	6.00781511969864	35.7848452457041
1	6.05823071420193	69.2642212857679
1	6.00515942260623	63.7815813863464
1	5.94129983633757	61.7978402576037
1	5.98485228206962	37.193238352593
1	6.0274870640412	48.3786080582067
1	6.04943834464997	59.2296359206736
1	6.02735762942582	66.2377681584098
1	6.02875806733966	41.5758768801391
1	6.04319300659001	43.3661580200307
1	6.05775463417172	69.0993012293056
1	6.00147667601705	60.5034400402568
1	5.95841187916696	62.878247632198
1	5.98089698284865	55.8794918393716
1	5.97700643006712	59.3668379971385
1	5.94504125773907	43.7170827623829
1	5.96843891620636	52.4607331779227
1	5.96207453388721	60.3791974507459
1	5.95232540406287	35.5677082267404
1	5.98918012384325	60.5306869921275
1	6.00200993485749	39.7788015440665
1	6.02974192112684	56.4109387599304
1	6.01062289591879	50.6758116416447
1	6.04552021156997	71.1993327221833
1	5.93152570288628	62.5155111519061
1	5.99871539279819	58.6660035463609
1	6.05325905319303	56.375654273387
1	5.97327378086746	56.706554855071
1	5.93001341432333	54.8856712270342
1	5.95730988334864	61.7862897954509
1	6.05963546000421	53.0208261558041
1	6.07100744567812	52.7082413044572
1	5.98823827043176	59.9897207488492
1	6.01002492673695	87.3853986961954
1	6.07840064495802	51.4037257375941
1	5.96333408225328	63.9630276756734
1	6.00926711022854	70.9836831109971
1	6.05538951370865	66.3693068947457
1	5.94738047156483	69.7850434907712
1	6.04799273084849	83.668315591868
1	2.03060733996332	64.0982397840545
1	2.04312243182212	64.4767812989838
1	2.01640128985047	70.8948633344285
1	2.02444884095341	64.0721270047315
1	1.92221059717238	67.7021451003477
1	2.00177081990987	58.1838516491652
1	1.9772589564696	67.0358756554685
1	2.04870867867023	57.2362296236865
1	2.05756049226969	44.1910538954102
1	2.06413825385272	50.2178458848037
1	2.05619767270982	51.9891398055665
1	1.99483784414828	64.7354790209979
1	1.92011653326452	68.2920254059136
1	2.05613518770784	70.7127562648989
1	2.06622768703848	37.3085276050493
1	1.93829512182623	55.3764724996127
