group	x	y
1	2	51.0338933270677
1	2.31645569620253	51.6235615988151
1	2.63291139240506	52.2132298705625
1	2.9493670886076	52.8028981423099
1	3.26582278481013	53.3925664140573
1	3.58227848101266	53.9822346858048
1	3.89873417721519	54.5719029575522
1	4.21518987341772	55.1615712292996
1	4.53164556962025	55.751239501047
1	4.84810126582279	56.3409077727944
1	5.16455696202532	56.9305760445418
1	5.48101265822785	57.5202443162892
1	5.79746835443038	58.1099125880366
1	6.11392405063291	58.699580859784
1	6.43037974683544	59.2892491315314
1	6.74683544303798	59.8789174032788
1	7.06329113924051	60.4685856750262
1	7.37974683544304	61.0582539467736
1	7.69620253164557	61.647922218521
1	8.0126582278481	62.2375904902684
1	8.32911392405063	62.8272587620158
1	8.64556962025317	63.4169270337632
1	8.9620253164557	64.0065953055107
1	9.27848101265823	64.5962635772581
1	9.59493670886076	65.1859318490055
1	9.91139240506329	65.7756001207529
1	10.2278481012658	66.3652683925003
1	10.5443037974684	66.9549366642477
1	10.8607594936709	67.5446049359951
1	11.1772151898734	68.1342732077425
1	11.493670886076	68.7239414794899
1	11.8101265822785	69.3136097512373
1	12.126582278481	69.9032780229847
1	12.4430379746835	70.4929462947321
1	12.7594936708861	71.0826145664795
1	13.0759493670886	71.6722828382269
1	13.3924050632911	72.2619511099743
1	13.7088607594937	72.8516193817218
1	14.0253164556962	73.4412876534692
1	14.3417721518987	74.0309559252166
1	14.6582278481013	74.620624196964
1	14.9746835443038	75.2102924687114
1	15.2911392405063	75.7999607404588
1	15.6075949367089	76.3896290122062
1	15.9240506329114	76.9792972839536
1	16.2405063291139	77.568965555701
1	16.5569620253165	78.1586338274484
1	16.873417721519	78.7483020991958
1	17.1898734177215	79.3379703709432
1	17.5063291139241	79.9276386426906
1	17.8227848101266	80.517306914438
1	18.1392405063291	81.1069751861854
1	18.4556962025316	81.6966434579329
1	18.7721518987342	82.2863117296803
1	19.0886075949367	82.8759800014277
1	19.4050632911392	83.4656482731751
1	19.7215189873418	84.0553165449225
1	20.0379746835443	84.6449848166699
1	20.3544303797468	85.2346530884173
1	20.6708860759494	85.8243213601647
1	20.9873417721519	86.4139896319121
1	21.3037974683544	87.0036579036595
1	21.620253164557	87.5933261754069
1	21.9367088607595	88.1829944471543
1	22.253164556962	88.7726627189017
1	22.5696202531646	89.3623309906491
1	22.8860759493671	89.9519992623965
1	23.2025316455696	90.5416675341439
1	23.5189873417722	91.1313358058913
1	23.8354430379747	91.7210040776388
1	24.1518987341772	92.3106723493862
1	24.4683544303798	92.9003406211335
1	24.7848101265823	93.490008892881
1	25.1012658227848	94.0796771646284
1	25.4177215189873	94.6693454363758
1	25.7341772151899	95.2590137081232
1	26.0506329113924	95.8486819798706
1	26.3670886075949	96.438350251618
1	26.6835443037975	97.0280185233654
1	27	97.6176867951128
1	2	52.0119464539247
1	2.29113924050633	52.531146078397
1	2.58227848101266	53.0503457028693
1	2.87341772151899	53.5695453273416
1	3.16455696202532	54.0887449518139
1	3.45569620253165	54.6079445762861
1	3.74683544303797	55.1271442007584
1	4.0379746835443	55.6463438252307
1	4.32911392405063	56.165543449703
1	4.62025316455696	56.6847430741753
1	4.91139240506329	57.2039426986476
1	5.20253164556962	57.7231423231199
1	5.49367088607595	58.2423419475922
1	5.78481012658228	58.7615415720644
1	6.07594936708861	59.2807411965367
1	6.36708860759494	59.799940821009
1	6.65822784810127	60.3191404454813
1	6.9493670886076	60.8383400699536
1	7.24050632911392	61.3575396944259
1	7.53164556962025	61.8767393188982
1	7.82278481012658	62.3959389433705
1	8.11392405063291	62.9151385678428
1	8.40506329113924	63.434338192315
1	8.69620253164557	63.9535378167873
1	8.9873417721519	64.4727374412596
1	9.27848101265823	64.9919370657319
1	9.56962025316456	65.5111366902042
1	9.86075949367089	66.0303363146765
1	10.1518987341772	66.5495359391488
1	10.4430379746835	67.0687355636211
1	10.7341772151899	67.5879351880934
1	11.0253164556962	68.1071348125657
1	11.3164556962025	68.6263344370379
1	11.6075949367089	69.1455340615102
1	11.8987341772152	69.6647336859825
1	12.1898734177215	70.1839333104548
1	12.4810126582278	70.7031329349271
1	12.7721518987342	71.2223325593994
1	13.0632911392405	71.7415321838717
1	13.3544303797468	72.260731808344
1	13.6455696202532	72.7799314328162
1	13.9367088607595	73.2991310572885
1	14.2278481012658	73.8183306817608
1	14.5189873417722	74.3375303062331
1	14.8101265822785	74.8567299307054
1	15.1012658227848	75.3759295551777
1	15.3924050632911	75.89512917965
1	15.6835443037975	76.4143288041223
1	15.9746835443038	76.9335284285945
1	16.2658227848101	77.4527280530668
1	16.5569620253165	77.9719276775391
1	16.8481012658228	78.4911273020114
1	17.1392405063291	79.0103269264837
1	17.4303797468354	79.529526550956
1	17.7215189873418	80.0487261754283
1	18.0126582278481	80.5679257999006
1	18.3037974683544	81.0871254243729
1	18.5949367088608	81.6063250488452
1	18.8860759493671	82.1255246733175
1	19.1772151898734	82.6447242977898
1	19.4683544303797	83.163923922262
1	19.7594936708861	83.6831235467343
1	20.0506329113924	84.2023231712066
1	20.3417721518987	84.7215227956789
1	20.6329113924051	85.2407224201512
1	20.9240506329114	85.7599220446235
1	21.2151898734177	86.2791216690958
1	21.5063291139241	86.798321293568
1	21.7974683544304	87.3175209180403
1	22.0886075949367	87.8367205425126
1	22.379746835443	88.3559201669849
1	22.6708860759494	88.8751197914572
1	22.9620253164557	89.3943194159295
1	23.253164556962	89.9135190404018
1	23.5443037974684	90.4327186648741
1	23.8354430379747	90.9519182893464
1	24.126582278481	91.4711179138186
1	24.4177215189873	91.9903175382909
