group	size	y	key	tooltip
1	6.32633674318044	60.3	S034 Mathematics Sem1	"Student: S034
Subject: Mathematics
Semester: Sem1
Grade: 60.3%
Study Hours: 9
Attendance: 71%"
1	6.32633674318044	71.2	S034 Physics Sem1	"Student: S034
Subject: Physics
Semester: Sem1
Grade: 71.2%
Study Hours: 9
Attendance: 70%"
1	6.97573283972945	68.7	S034 Chemistry Sem1	"Student: S034
Subject: Chemistry
Semester: Sem1
Grade: 68.7%
Study Hours: 12
Attendance: 67%"
1	7.86925840548177	72.2	S034 Biology Sem1	"Student: S034
Subject: Biology
Semester: Sem1
Grade: 72.2%
Study Hours: 17
Attendance: 84%"
1	6.32633674318044	77.2	S034 English Sem1	"Student: S034
Subject: English
Semester: Sem1
Grade: 77.2%
Study Hours: 9
Attendance: 72%"
1	7.70415053522573	74.7	S034 History Sem1	"Student: S034
Subject: History
Semester: Sem1
Grade: 74.7%
Study Hours: 16
Attendance: 75%"
1	6.97573283972945	71.2	S034 Mathematics Sem2	"Student: S034
Subject: Mathematics
Semester: Sem2
Grade: 71.2%
Study Hours: 12
Attendance: 75%"
1	6.97573283972945	68.5	S034 Physics Sem2	"Student: S034
Subject: Physics
Semester: Sem2
Grade: 68.5%
Study Hours: 12
Attendance: 81%"
1	7.53303288061913	77	S034 Chemistry Sem2	"Student: S034
Subject: Chemistry
Semester: Sem2
Grade: 77%
Study Hours: 15
Attendance: 80%"
1	8.18372141824148	79.2	S034 Biology Sem2	"Student: S034
Subject: Biology
Semester: Sem2
Grade: 79.2%
Study Hours: 19
Attendance: 79%"
1	6.97573283972945	73.6	S034 English Sem2	"Student: S034
Subject: English
Semester: Sem2
Grade: 73.6%
Study Hours: 12
Attendance: 72%"
1	8.334005334008	77.4	S034 History Sem2	"Student: S034
Subject: History
Semester: Sem2
Grade: 77.4%
Study Hours: 20
Attendance: 83%"
1	8.334005334008	87.7	S034 Mathematics Sem3	"Student: S034
Subject: Mathematics
Semester: Sem3
Grade: 87.7%
Study Hours: 20
Attendance: 87%"
1	7.1697837802689	75.6	S034 Physics Sem3	"Student: S034
Subject: Physics
Semester: Sem3
Grade: 75.6%
Study Hours: 13
Attendance: 68%"
1	7.1697837802689	73.2	S034 Chemistry Sem3	"Student: S034
Subject: Chemistry
Semester: Sem3
Grade: 73.2%
Study Hours: 13
Attendance: 83%"
1	8.18372141824148	82.3	S034 Biology Sem3	"Student: S034
Subject: Biology
Semester: Sem3
Grade: 82.3%
Study Hours: 19
Attendance: 90%"
1	8.18372141824148	81.2	S034 English Sem3	"Student: S034
Subject: English
Semester: Sem3
Grade: 81.2%
Study Hours: 19
Attendance: 83%"
1	7.70415053522573	85.4	S034 History Sem3	"Student: S034
Subject: History
Semester: Sem3
Grade: 85.4%
Study Hours: 16
Attendance: 79%"
1	6.32633674318044	66.4	S034 Mathematics Sem4	"Student: S034
Subject: Mathematics
Semester: Sem4
Grade: 66.4%
Study Hours: 9
Attendance: 74%"
1	7.1697837802689	71.6	S034 Physics Sem4	"Student: S034
Subject: Physics
Semester: Sem4
Grade: 71.6%
Study Hours: 13
Attendance: 86%"
1	7.53303288061913	78.9	S034 Chemistry Sem4	"Student: S034
Subject: Chemistry
Semester: Sem4
Grade: 78.9%
Study Hours: 15
Attendance: 78%"
1	8.18372141824148	85.4	S034 Biology Sem4	"Student: S034
Subject: Biology
Semester: Sem4
Grade: 85.4%
Study Hours: 19
Attendance: 89%"
1	8.62253530231749	79.7	S034 English Sem4	"Student: S034
Subject: English
Semester: Sem4
Grade: 79.7%
Study Hours: 22
Attendance: 84%"
1	8.62253530231749	84	S034 History Sem4	"Student: S034
Subject: History
Semester: Sem4
Grade: 84%
Study Hours: 22
Attendance: 82%"
1	8.76138424227171	73.5	S034 Mathematics Sem5	"Student: S034
Subject: Mathematics
Semester: Sem5
Grade: 73.5%
Study Hours: 23
Attendance: 71%"
1	8.62253530231749	81.5	S034 Physics Sem5	"Student: S034
Subject: Physics
Semester: Sem5
Grade: 81.5%
Study Hours: 22
Attendance: 79%"
1	7.1697837802689	76.7	S034 Chemistry Sem5	"Student: S034
Subject: Chemistry
Semester: Sem5
Grade: 76.7%
Study Hours: 13
Attendance: 75%"
1	7.35519711786779	75.2	S034 Biology Sem5	"Student: S034
Subject: Biology
Semester: Sem5
Grade: 75.2%
Study Hours: 14
Attendance: 75%"
1	8.18372141824148	81.1	S034 English Sem5	"Student: S034
Subject: English
Semester: Sem5
Grade: 81.1%
Study Hours: 19
Attendance: 75%"
1	7.53303288061913	81.4	S034 History Sem5	"Student: S034
Subject: History
Semester: Sem5
Grade: 81.4%
Study Hours: 15
Attendance: 82%"
1	8.0289484567497	85.8	S034 Mathematics Sem6	"Student: S034
Subject: Mathematics
Semester: Sem6
Grade: 85.8%
Study Hours: 18
Attendance: 85%"
1	7.70415053522573	78.4	S034 Physics Sem6	"Student: S034
Subject: Physics
Semester: Sem6
Grade: 78.4%
Study Hours: 16
Attendance: 76%"
1	7.70415053522573	88	S034 Chemistry Sem6	"Student: S034
Subject: Chemistry
Semester: Sem6
Grade: 88%
Study Hours: 16
Attendance: 82%"
1	7.1697837802689	90.3	S034 Biology Sem6	"Student: S034
Subject: Biology
Semester: Sem6
Grade: 90.3%
Study Hours: 13
Attendance: 87%"
1	7.86925840548177	89.3	S034 English Sem6	"Student: S034
Subject: English
Semester: Sem6
Grade: 89.3%
Study Hours: 17
Attendance: 93%"
1	8.48016952881169	82.1	S034 History Sem6	"Student: S034
Subject: History
Semester: Sem6
Grade: 82.1%
Study Hours: 21
Attendance: 88%"
1	7.53303288061913	78.4	S034 Mathematics Sem7	"Student: S034
Subject: Mathematics
Semester: Sem7
Grade: 78.4%
Study Hours: 15
Attendance: 80%"
1	7.86925840548177	82.2	S034 Physics Sem7	"Student: S034
Subject: Physics
Semester: Sem7
Grade: 82.2%
Study Hours: 17
Attendance: 82%"
1	7.86925840548177	81.1	S034 Chemistry Sem7	"Student: S034
Subject: Chemistry
Semester: Sem7
Grade: 81.1%
Study Hours: 17
Attendance: 83%"
1	9.02949738449876	96.5	S034 Biology Sem7	"Student: S034
Subject: Biology
Semester: Sem7
Grade: 96.5%
Study Hours: 25
Attendance: 86%"
1	8.18372141824148	93.6	S034 English Sem7	"Student: S034
Subject: English
Semester: Sem7
Grade: 93.6%
Study Hours: 19
Attendance: 92%"
1	8.62253530231749	90.2	S034 History Sem7	"Student: S034
Subject: History
Semester: Sem7
Grade: 90.2%
Study Hours: 22
Attendance: 82%"
1	8.334005334008	87.8	S034 Mathematics Sem8	"Student: S034
Subject: Mathematics
Semester: Sem8
Grade: 87.8%
Study Hours: 20
Attendance: 81%"
1	8.334005334008	80.8	S034 Physics Sem8	"Student: S034
Subject: Physics
Semester: Sem8
Grade: 80.8%
Study Hours: 20
Attendance: 85%"
1	7.70415053522573	86.4	S034 Chemistry Sem8	"Student: S034
Subject: Chemistry
Semester: Sem8
Grade: 86.4%
Study Hours: 16
Attendance: 83%"
1	8.0289484567497	86.6	S034 Biology Sem8	"Student: S034
Subject: Biology
Semester: Sem8
Grade: 86.6%
Study Hours: 18
Attendance: 80%"
1	7.1697837802689	75	S034 English Sem8	"Student: S034
Subject: English
Semester: Sem8
Grade: 75%
Study Hours: 13
Attendance: 76%"
1	9.15917883089684	93.1	S034 History Sem8	"Student: S034
Subject: History
Semester: Sem8
Grade: 93.1%
Study Hours: 26
Attendance: 82%"
