group	x	y
1	4.9980471034348	68.6
1	5.04262614380568	69.2
1	5.05833022002131	60.4
1	4.94676703028381	54
1	5.02288899533451	66.5
1	4.94213053397834	73.1
1	4.94686431314796	63.4
1	5.04447034563869	68.2
1	4.95395762052387	57.5
1	5.06572086911649	53.2
1	4.94180856786668	46.1
1	4.92568488333374	71.9
1	5.02935001466423	81.5
1	4.92111801452935	68.3
1	5.00848309546709	34.5
1	4.99553318683058	68.6
1	5.07496860187501	59.5
1	4.95519516505301	71.9
1	4.95243972871453	54.4
1	4.95585796251893	38
1	4.93149003539234	82.4
1	4.97032907605171	70.5
1	5.01993497867137	81.4
1	5.07604498751462	66.3
1	5.05423890523613	73.1
1	4.98205010354519	47.8
1	4.92568292077631	69.7
1	5.07196120206267	73.3
1	4.996939852871	36.2
1	5.05939047060907	63.3
1	5.07417882669717	58.9
1	4.95377103470266	58
1	5.02814112588763	60.5
1	5.02793458033353	85.8
1	5.06062213081867	57.2
1	5.03259303554893	65.9
1	4.98488959673792	63.6
1	5.05437322039157	68
1	4.96987977746874	61.8
1	4.95108964681625	69.9
1	5.01186675462872	56
1	5.05396292883903	74.1
1	5.01511041868478	65.9
1	4.92349068358541	91.6
1	5.06994299452752	54
1	4.99257500756532	72.7
1	5.03545724309981	69.8
1	4.99855655439198	70.5
1	5.05151596911252	77.4
1	5.02186318110675	83
1	5.95293313346803	81.4
1	5.93675947856158	82.8
1	6.01663760390133	62.8
1	6.07741399485618	63.6
1	6.0754499418661	75.9
1	6.07518468074501	77.8
1	6.0374879765138	78.6
1	5.92968460828066	61.9
1	6.01156126022339	55.8
1	6.06704938914627	49.3
1	5.95462309677154	47.5
1	6.05459601026028	75
1	5.99230025805533	84.8
1	5.99141243297607	76
1	5.99001335341483	39.9
1	6.07834182031453	69.1
1	5.93762256577611	66.5
1	5.97223710615188	74.9
1	6.01795794479549	55.9
1	5.94564880732447	52.7
1	6.04041885323823	84.4
1	5.9372326502949	68
1	5.97852916050702	75.6
1	5.92359857659787	65.6
1	6.00788892373443	84.3
1	5.97510946635157	51.4
1	5.92422270938754	60.9
1	6.02358806516975	74.4
1	6.00986569914967	37.2
1	6.02604738790542	66.5
1	5.98917339742184	57.6
1	5.95363885659724	74.7
1	5.93790831740946	68.7
1	6.01745562907308	78.4
1	5.97323071703315	65
1	5.99266505744308	76.9
1	5.92720499828458	80.3
1	6.06888893473893	62.9
1	6.04068816505373	59.8
1	6.010014520064	78.6
1	6.04044379875064	61.1
1	6.05384808696806	76
1	5.92955729302019	66
1	6.00333458609879	91.8
1	6.073976139687	56.2
1	6.06260123364627	72.6
1	5.95206000961363	71.8
1	5.99026863727719	66.4
1	5.97438420940191	80.5
1	5.93561303880066	91.8
1	2.07285062681884	77
1	2.05543824445456	70.1
1	1.94192612722516	69.1
1	2.03194353181869	69.6
1	2.05417101405561	82.1
1	2.07381769616157	86.3
1	1.92944950494915	73.1
1	2.01604989994317	65.8
1	2.01720937356353	55.5
1	2.02091579690576	53.2
1	2.04292040973902	52.7
1	2.03486591339111	78.1
1	1.94812361352146	71.9
1	1.95347750671208	67.2
1	1.93479893554002	31.8
1	2.06267531752586	72
1	1.92451879367232	63.2
1	1.96949899110943	80.7
1	1.93654084004462	47.6
1	1.95476911921054	47.7
1	2.0078705168888	84
1	1.92370745070279	78.5
1	1.95418362323195	80.1
1	2.02356560885906	70.5
1	1.96724884964526	75.1
1	2.00259108986706	45.6
1	1.93929246824235	65.2
1	2.07580007180572	82.3
1	2.06202658686787	50.4
1	1.94681927945465	60.6
1	1.95550898402929	53.2
1	1.93289592649788	62.5
1	2.01833972219378	68.7
1	1.98758578348905	88
1	2.04013814389706	59
1	2.01153644979	74.6
1	2.00341130279005	72.2
1	2.07404741071165	72.6
1	1.99776708334684	60.6
1	2.04459663737565	78
1	1.98401356440038	59.8
1	1.94892956495285	66
1	1.97969877019525	75.5
1	2.057846583426	91.4
1	2.0163551402837	56.8
1	1.96531309042126	70.9
1	1.95198409378529	66.4
1	2.0642045070231	70.6
1	1.94000974472612	75.8
1	2.01963790040463	93
1	0.97824466843158	78.2
1	0.988667220771313	73.6
1	0.999245968386531	67.7
1	0.996307975165546	69.6
1	0.981409605517983	83.9
1	1.05435821607709	80.6
1	1.0767550265789	84.4
1	0.937641688287258	65.1
1	1.02627407446504	64.7
1	1.00947158981115	74.6
1	0.924450083374977	45
1	0.928544488176703	79
1	1.07554380260408	84.7
1	0.925871193408966	77.1
1	1.03834498528391	39.7
1	0.995473387166858	68.1
1	1.00296879671514	58.6
1	0.984260607734323	70.7
1	0.958145512640476	51
1	0.961947653479874	56.3
1	1.06052070651203	87.2
1	0.980834766030312	78.1
1	0.940428216457367	82.7
1	0.939901096336543	64.9
1	1.06856486845762	76.4
1	0.940210376344621	53
1	0.947650718614459	79.7
1	0.927825376987457	81.5
1	0.978567367494106	58
1	0.969352716468275	70.9
1	1.05261063314974	60.2
1	0.937678251117468	68
1	0.996563396453857	70.8
1	0.93659251794219	90.3
1	0.971272944696248	67.5
1	1.07965834960341	69
1	0.996237487867475	75.9
1	0.988593127578497	64.6
1	0.975436022169888	64.5
1	1.00262391060591	76.5
1	1.01021358858794	59.8
1	0.921963896229863	73
1	0.999494537040591	80.8
1	1.0316826865077	91.9
1	0.966239714920521	61.4
1	0.98756123945117	73.9
1	0.925330620035529	69.4
1	1.02563059758395	78.4
1	1.02305259738117	81.9
1	0.94638105776161	98.8
1	3.03608529511839	85.2
1	2.92557152796537	77.9
1	2.995018620193	68.5
1	3.04208333231509	69.6
1	2.94407906893641	85.2
1	2.9474468742311	90
1	3.04726806312799	74.8
1	2.99153223518282	70.3
1	3.07978332404047	59.6
1	2.95542629834265	63.8
1	2.92337485909462	58.8
1	3.0124213244766	78
1	3.04744968112558	78.2
1	3.07148653686047	74.5
1	3.04829388361424	43.2
1	3.06214932683855	59.8
1	2.94463753983378	64.7
1	2.96302087467164	72.8
1	2.9584685896337	64.4
1	3.00172029465437	54.7
1	2.93632749211043	86.3
1	2.97251311384141	66.9
1	3.03968231357634	90.4
1	3.04426943048835	75.3
1	3.05999235495925	77.4
1	3.04910016797483	54.9
1	2.9868202316016	69.7
1	2.99811416953802	86.2
1	2.96505717091262	57.1
1	3.07455854065716	75.9
1	2.93836394254118	61.2
1	3.03938606891781	68.4
1	2.93451313458383	67
1	3.01713371675462	89.3
1	3.04489134017378	63.4
1	2.93333046831191	75.6
1	3.05376089408994	77.1
1	3.01776207085699	71.1
1	2.98463470485061	62.7
1	2.94541405528784	77.9
1	3.03470059536397	73.8
1	3.00894014701247	64.9
1	3.02290008850396	70.7
1	3.04992612525821	92.3
1	3.04950967658311	67.4
1	3.04261699296534	76
1	3.05140125580132	71.1
1	3.03725492604077	81.8
1	2.97845411103219	81.8
1	3.0491598887369	90.4
1	3.92048643987626	79.2
1	4.05028915524483	85.7
1	4.07840736180544	72.8
1	4.02856364760548	76.9
1	4.05859852813184	86.1
1	3.95599079262465	85.8
1	4.04348849758506	82.2
1	4.02409977823496	71
1	3.95945865996182	57
1	3.94365274962038	66.5
1	3.93141441009939	69
1	3.95760877937079	72.4
1	3.95056057326496	79.8
1	4.03286731936038	72.1
1	4.06320714607835	45
1	4.05495313238353	80.4
1	3.93311887469143	74.3
1	3.982303712219	81.3
1	3.94009303323925	55.2
1	3.95043072175235	56.4
1	4.03664330665022	84.6
1	4.07405157521367	78.7
1	4.04612055927515	99
1	3.97068580038846	77.4
1	3.98326298352331	77.8
1	4.02453117575496	69.6
1	3.9903036294505	79.9
1	3.92113601442426	82.4
1	3.92355632234365	54.7
1	3.96669035796076	78.5
1	4.05092061880976	56.2
1	3.95071811400354	72.6
1	4.02484114289284	67.6
1	4.07134463652968	82.1
1	4.07883779890835	64.1
1	3.96504996094853	85.8
1	3.94778558995575	74.4
1	4.03770219311118	72.6
1	4.03737529046834	73.2
1	4.02513866506517	83
1	4.03677614033222	64.2
1	4.06318848837167	67.8
1	4.0098214629665	88
1	4.07628811269999	99.1
1	3.95157662797719	67.5
1	4.06390803344548	81.6
1	3.92240411438048	77.6
1	4.05991846207529	82.2
1	3.92043423131108	84.7
1	4.00184245415032	100
