group	x	y
1	5.01678739693016	87.9
1	5.05702539835125	82.6
1	4.96533751487732	60
1	5.01791821561754	61.4
1	4.99133684825152	89.5
1	5.01835066433996	78.7
1	5.0469684535265	71
1	5.03994846012443	72
1	5.02611773602665	61.6
1	4.96091882031411	63
1	4.94253369826823	52.4
1	4.93866884317249	74.6
1	4.93889103300869	84.7
1	5.03603001788259	71.8
1	5.07808954659849	33.1
1	4.94643911663443	69.1
1	4.98788465857506	57.6
1	5.02275133494288	60.1
1	4.9331080205366	56.7
1	5.01034364711493	50.8
1	5.07450390737504	80.3
1	5.01689700577408	63.3
1	5.06735132347792	76.7
1	4.99937318582088	71.3
1	5.076972515136	72.1
1	4.98458665225655	57.2
1	5.03358104672283	77.2
1	5.05833786468953	76.4
1	5.02155817244202	47.4
1	5.03498782787472	66.3
1	5.07431718073785	59.3
1	5.02373500995338	68.6
1	4.93748515114188	62.9
1	5.07454723197967	78.4
1	5.05702751595527	65.1
1	5.04550289861858	76.1
1	4.93342643491924	75.9
1	5.0229027454555	64.1
1	4.94250349674374	56.2
1	5.06788427881897	70
1	5.06750394832343	54.4
1	5.06298463929445	67.7
1	5.07731919262558	76.6
1	5.01246184814721	88
1	5.04097396027297	49.9
1	4.99230486936867	70.5
1	4.92784918729216	57.6
1	5.02676326069981	73.4
1	4.96697708275169	79.9
1	4.97698815330863	91
1	5.99291719116271	84.9
1	6.02185093164444	83.4
1	5.93339644752443	69.8
1	6.07245930176228	74
1	6.01450433515012	81.7
1	6.05305088587105	82.4
1	6.04713788796216	73.6
1	5.99949689157307	70.9
1	5.97588373363018	61.8
1	6.03534135725349	57.3
1	5.9948778661713	56.1
1	6.00021212056279	71.1
1	5.92903003506362	91.4
1	6.02047690805048	81.2
1	5.97857189428061	35.3
1	6.0368627724424	68.7
1	5.93493350356817	56.3
1	5.94161642517895	68.2
1	6.06995491597801	53.9
1	6.02629536367953	56.9
1	5.9248517485708	85.9
1	6.0381436856091	70.2
1	5.94433239471167	80.7
1	5.99694499634206	62.7
1	6.00513360913843	69.2
1	5.98970401901752	60.3
1	5.96557065930218	72.1
1	5.93385303027928	76.2
1	6.02603571102023	56.8
1	6.01452818673104	62.7
1	5.95813283909112	57.6
1	6.02688875649124	70
1	6.03907656207681	65.6
1	6.07804480314255	82.2
1	5.97600070483983	61.8
1	5.95157474759966	75.5
1	6.00062372457236	74.7
1	6.03092469714582	74
1	6.07171263363212	67
1	5.97716679923236	84.8
1	6.00847711775452	61.2
1	6.03561343125999	65.2
1	5.99066355340183	71.1
1	6.0210293776542	91.5
1	5.95558558840305	48.1
1	6.05121341854334	81.5
1	6.0501071216166	75.6
1	6.0153275699541	83.1
1	5.97446611590684	69.5
1	5.92983520023525	96.1
1	1.92733859688044	86.3
1	2.0324888324365	73.8
1	2.05695957802236	72.8
1	1.9751113884896	67.5
1	2.06166060216725	85.4
1	1.96216416615993	79.1
1	1.95998050741851	64.7
1	2.02242703817785	69.2
1	2.01222665250301	65.2
1	1.94094846908003	51.4
1	2.02435060814023	54.5
1	1.9277441957593	78.6
1	1.97767873264849	81.3
1	1.93476692285389	69.1
1	2.06169599570334	33.5
1	1.95154425550252	67.9
1	1.960802969262	68
1	2.01063212551177	78.1
1	2.00372420106083	52
1	1.92338798407465	52.6
1	2.05726318277419	85.2
1	2.04481453675777	73.3
1	1.97178342904896	81.8
1	1.98809119764715	70
1	1.93516195423901	76.7
1	1.97093734685332	54.8
1	2.00288289878517	76.9
1	2.00011432442814	77.1
1	2.04676630571485	56.6
1	1.9503828663379	75.1
1	2.03551119036973	59.7
1	1.99136152610183	68.4
1	2.00489631302655	62.5
1	1.95643199168146	81.1
1	1.94562035053968	72.6
1	1.96750022038817	81.1
1	2.05490913420916	71.1
1	1.97363485250622	76.1
1	2.01542542461306	61.9
1	1.99321666333824	67.7
1	2.00871434569359	54.6
1	1.98568481117487	66.7
1	1.99124873433262	78.1
1	1.9706282056123	93.8
1	2.01391819238663	61.8
1	1.9420081596449	70.7
1	2.0360726204887	76.1
1	2.04163169816136	84.6
1	1.95823998115957	80.4
1	1.93234836049378	87.8
1	0.98525261964649	88.9
1	1.03625647678971	72.3
1	0.983814790360629	70
1	1.02050575837493	60
1	0.946432095319033	83.7
1	0.969644044525921	76.8
1	1.05416120517999	84.2
1	1.05115500748158	78.3
1	1.07285752028227	55.3
1	0.97076249551028	58
1	1.04160101108253	50.8
1	0.970458178929985	75.2
1	0.944954446181655	89.1
1	1.03342771992087	82.6
1	1.05436695203185	39.8
1	0.929950053431094	71.7
1	1.04923909321427	62.5
1	1.00452329806983	78.9
1	0.949643715471029	55.4
1	1.0206430407986	53.8
1	0.932047798782587	84.9
1	1.05810445677489	85.4
1	1.05726709291339	77.6
1	0.926885273940861	75
1	0.958283688388765	79.2
1	1.07290792819113	55.3
1	1.05586945991963	70.6
1	0.955132044404745	85.7
1	0.974420752301812	53.4
1	1.00883861076087	76.9
1	0.969076953902841	60.1
1	0.929370678514242	63.4
1	0.935763345062733	68.1
1	1.03417284276336	96.5
1	0.989431684315205	63.8
1	0.946438625305891	85.4
1	1.04381698131561	81.6
1	1.00672141715884	72.4
1	0.970131773985922	69.5
1	0.981215490177274	83.1
1	1.06443462256342	67.5
1	1.02714302137494	77.7
1	1.064316271469	73.6
1	1.0612489599362	89.5
1	0.99980426877737	66.1
1	0.963977762721479	69.8
1	1.01070376858115	76.2
1	1.06364824879915	91
