group	x	y
1	5.05040014337748	79.6
1	4.94556439630687	71
1	5.01139299027622	71.8
1	5.03695288475603	65.3
1	5.03158538281918	77.8
1	5.04923234093934	85.3
1	4.99634157266468	74.2
1	5.03030730426312	72.8
1	4.94757295653224	63
1	5.03742810878903	61.6
1	5.0174182068184	52
1	5.02710720524192	78
1	5.03702509872615	72.7
1	5.02132652867585	73.5
1	4.9307555764541	34.5
1	5.00596292231232	77
1	5.07312602128834	66
1	4.97200981106609	79.3
1	4.9838062543422	53.3
1	4.99562935505062	58
1	5.01257598657161	78.6
1	4.92154708474875	62.9
1	4.9671250615269	78.5
1	5.01109785493463	71.6
1	5.04363985788077	75.5
1	5.0381821353361	60.6
1	5.05249055054039	77.6
1	4.92893501948565	82.3
1	5.07444925658405	47.2
1	5.06483003281057	67.5
1	5.05540313113481	56.1
1	4.95450664300472	65.1
1	4.9552320741117	67.2
1	5.03434956908226	87.8
1	5.00776842705905	62.8
1	5.00610211119056	76
1	4.94250907395035	66.5
1	4.93518886897713	66.9
1	5.03793960504234	60.3
1	4.93193981591612	77.3
1	5.01976862888783	66.3
1	4.97592262875289	67.5
1	4.95148572191596	74.4
1	5.0387054021284	88.8
1	5.04253825359047	60.6
1	4.9418602886796	74
1	5.06242892939597	66.7
1	5.05165536422283	73.6
1	5.06585767064244	82.1
1	5.00352559819818	91.1
1	5.97438816163689	83.9
1	5.95630404289812	74.7
1	5.96475935719907	66.6
1	5.96576198719442	62.4
1	5.94528891656548	85.1
1	6.07647994656116	87.7
1	6.07353167645633	88.1
1	5.97179465714842	78
1	5.98876401726156	55.4
1	5.99749978117645	61.9
1	5.99862155880779	60.2
1	6.03014954347164	79.4
1	5.99249793887138	83.2
1	6.04413211699575	73.6
1	5.95923608437181	41.7
1	6.00291988343	69.7
1	6.05385709505528	58.6
1	5.98152288027108	73
1	5.97295856352896	60.5
1	5.95121931061149	56.9
1	6.07769261613488	89.8
1	5.9682983244583	69.9
1	6.04610503457487	87
1	5.94536704577506	79.7
1	6.07408869955689	76
1	6.03401732683182	61.1
1	6.04411824028939	68.5
1	5.98593164812773	80.6
1	6.02123928222805	57.6
1	6.01217582806945	73.4
1	6.00583289176226	58.7
1	5.96646391920745	69.8
1	5.95549250528216	69.4
1	5.94764929510653	80.8
1	6.01759255751967	65.4
1	5.96386357359588	77.5
1	6.04092365439981	68.6
1	6.04925050526857	65.5
1	5.95546802185476	79.8
1	6.0486529161036	78.5
1	5.99758468743414	61.5
1	6.0421756215021	79.4
1	6.01769730471075	73.5
1	6.02739886894822	93.3
1	6.07760389123112	67.9
1	6.03166014112532	79.5
1	5.94065982714295	78.9
1	5.92577087648213	81
1	5.95659863974899	75.2
1	6.06775448031724	89.1
1	2.02554324619472	87.1
1	2.00651547100395	87
1	1.92165469352156	73.6
1	1.96985549841076	77.2
1	2.0538690322265	80.9
1	2.05636564388871	86.3
1	1.96070765011013	75.8
1	1.92206983629614	77.2
1	1.95360976591706	58.2
1	1.94738596241921	62.7
1	1.99315680805594	59.5
1	1.99837558258325	82.3
1	2.00624958314002	82.4
1	1.92764536391944	73.8
1	2.05114803757519	31.7
1	2.01748508501798	69.3
1	1.95649730697274	68
1	1.99496843278408	81.1
1	1.95380719717592	57.3
1	2.07703054726124	53.5
1	1.97774698119611	84.5
1	1.98285312686116	72.6
1	1.95712952602655	77.6
1	2.04844266097993	68.9
1	1.94634043641388	77.1
1	1.92655314583331	59.7
1	2.03797983415425	76
1	1.96595187883824	77.6
1	1.93574189189821	56.9
1	1.92495402015746	69.4
1	1.94594865750521	58.8
1	2.01493103589863	75.1
1	1.9655652006343	71.7
1	1.93765192057937	86.4
1	1.97974346086383	68.4
1	2.05455351993442	87.2
1	1.96452758874744	74.3
1	1.95836574312299	69.7
1	1.99107154138386	75.6
1	2.06879611350596	80.3
