group	size	y	key	tooltip
1	6.55600355600534	57.8	S048 Mathematics Sem1	"Student: S048
Subject: Mathematics
Semester: Sem1
Grade: 57.8%
Study Hours: 10
Attendance: 69%"
1	7.35519711786779	66.4	S048 Physics Sem1	"Student: S048
Subject: Physics
Semester: Sem1
Grade: 66.4%
Study Hours: 14
Attendance: 66%"
1	7.35519711786779	69.1	S048 Chemistry Sem1	"Student: S048
Subject: Chemistry
Semester: Sem1
Grade: 69.1%
Study Hours: 14
Attendance: 76%"
1	7.1697837802689	70	S048 Biology Sem1	"Student: S048
Subject: Biology
Semester: Sem1
Grade: 70%
Study Hours: 13
Attendance: 74%"
1	6.32633674318044	64.5	S048 English Sem1	"Student: S048
Subject: English
Semester: Sem1
Grade: 64.5%
Study Hours: 9
Attendance: 70%"
1	5.51447422837485	74.1	S048 History Sem1	"Student: S048
Subject: History
Semester: Sem1
Grade: 74.1%
Study Hours: 6
Attendance: 79%"
1	6.55600355600534	64.9	S048 Mathematics Sem2	"Student: S048
Subject: Mathematics
Semester: Sem2
Grade: 64.9%
Study Hours: 10
Attendance: 80%"
1	6.97573283972945	65.1	S048 Physics Sem2	"Student: S048
Subject: Physics
Semester: Sem2
Grade: 65.1%
Study Hours: 12
Attendance: 67%"
1	7.35519711786779	73.4	S048 Chemistry Sem2	"Student: S048
Subject: Chemistry
Semester: Sem2
Grade: 73.4%
Study Hours: 14
Attendance: 83%"
1	6.07958941544842	67.3	S048 Biology Sem2	"Student: S048
Subject: Biology
Semester: Sem2
Grade: 67.3%
Study Hours: 8
Attendance: 82%"
1	7.86925840548177	80.1	S048 English Sem2	"Student: S048
Subject: English
Semester: Sem2
Grade: 80.1%
Study Hours: 17
Attendance: 84%"
1	7.1697837802689	83.7	S048 History Sem2	"Student: S048
Subject: History
Semester: Sem2
Grade: 83.7%
Study Hours: 13
Attendance: 85%"
1	8.0289484567497	76.1	S048 Mathematics Sem3	"Student: S048
Subject: Mathematics
Semester: Sem3
Grade: 76.1%
Study Hours: 18
Attendance: 83%"
1	7.53303288061913	68	S048 Physics Sem3	"Student: S048
Subject: Physics
Semester: Sem3
Grade: 68%
Study Hours: 15
Attendance: 77%"
1	7.86925840548177	76.4	S048 Chemistry Sem3	"Student: S048
Subject: Chemistry
Semester: Sem3
Grade: 76.4%
Study Hours: 17
Attendance: 81%"
