group	size	y	key	tooltip
1	6.97573283972945	54.5	S008 Mathematics Sem1	"Student: S008
Subject: Mathematics
Semester: Sem1
Grade: 54.5%
Study Hours: 12
Attendance: 77%"
1	7.53303288061913	63.5	S008 Physics Sem1	"Student: S008
Subject: Physics
Semester: Sem1
Grade: 63.5%
Study Hours: 15
Attendance: 69%"
1	6.77171134256227	57.2	S008 Chemistry Sem1	"Student: S008
Subject: Chemistry
Semester: Sem1
Grade: 57.2%
Study Hours: 11
Attendance: 70%"
1	5.51447422837485	61.5	S008 Biology Sem1	"Student: S008
Subject: Biology
Semester: Sem1
Grade: 61.5%
Study Hours: 6
Attendance: 71%"
1	6.32633674318044	61.9	S008 English Sem1	"Student: S008
Subject: English
Semester: Sem1
Grade: 61.9%
Study Hours: 9
Attendance: 71%"
1	7.86925840548177	67.3	S008 History Sem1	"Student: S008
Subject: History
Semester: Sem1
Grade: 67.3%
Study Hours: 17
Attendance: 69%"
1	6.55600355600534	61.8	S008 Mathematics Sem2	"Student: S008
Subject: Mathematics
Semester: Sem2
Grade: 61.8%
Study Hours: 10
Attendance: 77%"
1	5.81126765115875	59.2	S008 Physics Sem2	"Student: S008
Subject: Physics
Semester: Sem2
Grade: 59.2%
Study Hours: 7
Attendance: 67%"
1	7.53303288061913	64.4	S008 Chemistry Sem2	"Student: S008
Subject: Chemistry
Semester: Sem2
Grade: 64.4%
Study Hours: 15
Attendance: 70%"
1	7.70415053522573	71.6	S008 Biology Sem2	"Student: S008
Subject: Biology
Semester: Sem2
Grade: 71.6%
Study Hours: 16
Attendance: 75%"
1	7.86925840548177	72.4	S008 English Sem2	"Student: S008
Subject: English
Semester: Sem2
Grade: 72.4%
Study Hours: 17
Attendance: 68%"
1	6.32633674318044	55.2	S008 History Sem2	"Student: S008
Subject: History
Semester: Sem2
Grade: 55.2%
Study Hours: 9
Attendance: 65%"
1	6.97573283972945	58.2	S008 Mathematics Sem3	"Student: S008
Subject: Mathematics
Semester: Sem3
Grade: 58.2%
Study Hours: 12
Attendance: 71%"
1	7.35519711786779	58.9	S008 Physics Sem3	"Student: S008
Subject: Physics
Semester: Sem3
Grade: 58.9%
Study Hours: 14
Attendance: 68%"
1	6.77171134256227	63.5	S008 Chemistry Sem3	"Student: S008
Subject: Chemistry
Semester: Sem3
Grade: 63.5%
Study Hours: 11
Attendance: 66%"
1	5.81126765115875	62	S008 Biology Sem3	"Student: S008
Subject: Biology
Semester: Sem3
Grade: 62%
Study Hours: 7
Attendance: 72%"
1	6.07958941544842	62.7	S008 English Sem3	"Student: S008
Subject: English
Semester: Sem3
Grade: 62.7%
Study Hours: 8
Attendance: 72%"
1	6.32633674318044	66.5	S008 History Sem3	"Student: S008
Subject: History
Semester: Sem3
Grade: 66.5%
Study Hours: 9
Attendance: 70%"
1	6.32633674318044	60.8	S008 Mathematics Sem4	"Student: S008
Subject: Mathematics
Semester: Sem4
Grade: 60.8%
Study Hours: 9
Attendance: 67%"
1	6.07958941544842	56.7	S008 Physics Sem4	"Student: S008
Subject: Physics
Semester: Sem4
Grade: 56.7%
Study Hours: 8
Attendance: 70%"
1	7.1697837802689	61.4	S008 Chemistry Sem4	"Student: S008
Subject: Chemistry
Semester: Sem4
Grade: 61.4%
Study Hours: 13
Attendance: 63%"
1	6.32633674318044	64.8	S008 Biology Sem4	"Student: S008
Subject: Biology
Semester: Sem4
Grade: 64.8%
Study Hours: 9
Attendance: 70%"
1	7.86925840548177	69.2	S008 English Sem4	"Student: S008
Subject: English
Semester: Sem4
Grade: 69.2%
Study Hours: 17
Attendance: 76%"
1	7.35519711786779	70.2	S008 History Sem4	"Student: S008
Subject: History
Semester: Sem4
Grade: 70.2%
Study Hours: 14
Attendance: 76%"
1	6.77171134256227	62.6	S008 Mathematics Sem5	"Student: S008
Subject: Mathematics
Semester: Sem5
Grade: 62.6%
Study Hours: 11
Attendance: 72%"
1	6.97573283972945	75.5	S008 Physics Sem5	"Student: S008
Subject: Physics
Semester: Sem5
Grade: 75.5%
Study Hours: 12
Attendance: 88%"
1	7.1697837802689	73.2	S008 Chemistry Sem5	"Student: S008
Subject: Chemistry
Semester: Sem5
Grade: 73.2%
Study Hours: 13
Attendance: 79%"
1	6.32633674318044	61	S008 Biology Sem5	"Student: S008
Subject: Biology
Semester: Sem5
Grade: 61%
Study Hours: 9
Attendance: 75%"
1	8.0289484567497	81.9	S008 English Sem5	"Student: S008
Subject: English
Semester: Sem5
Grade: 81.9%
Study Hours: 18
Attendance: 82%"
1	6.97573283972945	70.5	S008 History Sem5	"Student: S008
Subject: History
Semester: Sem5
Grade: 70.5%
Study Hours: 12
Attendance: 75%"
1	6.55600355600534	68.2	S008 Mathematics Sem6	"Student: S008
Subject: Mathematics
Semester: Sem6
Grade: 68.2%
Study Hours: 10
Attendance: 75%"
1	7.53303288061913	61.9	S008 Physics Sem6	"Student: S008
Subject: Physics
Semester: Sem6
Grade: 61.9%
Study Hours: 15
Attendance: 72%"
1	6.32633674318044	65.8	S008 Chemistry Sem6	"Student: S008
Subject: Chemistry
Semester: Sem6
Grade: 65.8%
Study Hours: 9
Attendance: 69%"
1	6.77171134256227	65.1	S008 Biology Sem6	"Student: S008
Subject: Biology
Semester: Sem6
Grade: 65.1%
Study Hours: 11
Attendance: 64%"
1	7.86925840548177	70.3	S008 English Sem6	"Student: S008
Subject: English
Semester: Sem6
Grade: 70.3%
Study Hours: 17
Attendance: 79%"
1	7.35519711786779	71	S008 History Sem6	"Student: S008
Subject: History
Semester: Sem6
Grade: 71%
Study Hours: 14
Attendance: 74%"
1	6.55600355600534	72	S008 Mathematics Sem7	"Student: S008
Subject: Mathematics
Semester: Sem7
Grade: 72%
Study Hours: 10
Attendance: 68%"
1	6.55600355600534	70.9	S008 Physics Sem7	"Student: S008
Subject: Physics
Semester: Sem7
Grade: 70.9%
Study Hours: 10
Attendance: 69%"
1	6.97573283972945	69.2	S008 Chemistry Sem7	"Student: S008
Subject: Chemistry
Semester: Sem7
Grade: 69.2%
Study Hours: 12
Attendance: 80%"
1	7.53303288061913	78.3	S008 Biology Sem7	"Student: S008
Subject: Biology
Semester: Sem7
Grade: 78.3%
Study Hours: 15
Attendance: 81%"
1	6.77171134256227	73.6	S008 English Sem7	"Student: S008
Subject: English
Semester: Sem7
Grade: 73.6%
Study Hours: 11
Attendance: 74%"
1	8.62253530231749	85.5	S008 History Sem7	"Student: S008
Subject: History
Semester: Sem7
Grade: 85.5%
Study Hours: 22
Attendance: 77%"
1	7.1697837802689	72.8	S008 Mathematics Sem8	"Student: S008
Subject: Mathematics
Semester: Sem8
Grade: 72.8%
Study Hours: 13
Attendance: 78%"
1	7.70415053522573	78	S008 Physics Sem8	"Student: S008
Subject: Physics
Semester: Sem8
Grade: 78%
Study Hours: 16
Attendance: 73%"
1	8.0289484567497	77.2	S008 Chemistry Sem8	"Student: S008
Subject: Chemistry
Semester: Sem8
Grade: 77.2%
Study Hours: 18
Attendance: 63%"
1	8.48016952881169	78.4	S008 Biology Sem8	"Student: S008
Subject: Biology
Semester: Sem8
Grade: 78.4%
Study Hours: 21
Attendance: 84%"
1	8.0289484567497	85.5	S008 English Sem8	"Student: S008
Subject: English
Semester: Sem8
Grade: 85.5%
Study Hours: 18
Attendance: 79%"
1	7.1697837802689	77.9	S008 History Sem8	"Student: S008
Subject: History
Semester: Sem8
Grade: 77.9%
Study Hours: 13
Attendance: 76%"
