group	x	y
1	5.06300324846059	64
1	5.00758215136826	57.9
1	5.00872596975416	52.7
1	4.99261389601976	49.7
1	5.05629630945623	65.2
1	5.02685789246112	62.8
1	4.97957318611443	66.8
1	5.02538569319993	54.5
1	4.95453413177282	49.8
1	4.97871747802943	45.6
1	5.05833349362016	48.2
1	5.0243432636559	66
1	4.99787209074944	68
1	4.93003781262785	60.8
1	4.99151834741235	32.5
1	4.96292265962809	54.9
1	5.0467351809144	37.7
1	5.02886422786862	65.1
1	4.97860619783402	43.4
1	4.99192861676216	31.7
1	5.02565675504506	74.1
1	4.95330996759236	54.1
1	4.93717158678919	68.9
1	5.02767730008811	55.2
1	5.06006228759885	62
1	4.97443667333573	40
1	5.04460856903344	62.9
1	5.02148486822844	67.3
1	4.95004244502634	31.2
1	4.95852050237358	56
1	4.9468769820407	36.4
1	4.98972459729761	58.7
1	4.92379422511905	56.3
1	4.94389211844653	60.3
1	4.95573774989694	52.8
1	4.97763464808464	66.4
1	5.07803500112146	59.5
1	5.05300896756351	50.8
1	5.06269003979862	50
1	5.07602964796126	65.4
1	5.02290258016437	42.1
1	5.02636830184609	54.3
1	5.07409356683493	58.4
1	4.99827159341425	80.2
1	5.01730665169656	47.8
1	4.98041763547808	48
1	4.95632060285658	54.5
1	5.04495263364166	57.8
1	5.01450190678239	63.2
1	5.02830151271075	82.2
1	6.06573860663921	79.9
1	6.03200528021902	65.9
1	5.99635028097779	63.1
1	6.02128856323659	57.5
1	5.94412408865988	64.3
1	5.95836218796671	73.8
1	5.95446819547564	63.3
1	6.04763507984579	63.5
1	5.93364224292338	43.9
1	5.93716107685119	42.1
1	5.9214877172187	35.8
1	5.93773951612413	69.3
1	6.00529310956597	63.8
1	6.03819536928087	61.8
1	5.98292352706194	37.2
1	5.9505906611681	48.4
1	6.07871539860964	59.2
1	6.03201568745077	66.2
1	6.02793197277933	41.6
1	6.01235933616757	43.4
1	6.07371657464653	69.1
1	6.04044210035354	60.5
1	6.00251550007612	62.9
1	6.00318875133991	55.9
1	5.95676831841469	59.4
