group	size	y	key	tooltip
1	4.25723711418742	31.2	S029 Mathematics Sem1	"Student: S029
Subject: Mathematics
Semester: Sem1
Grade: 31.2%
Study Hours: 3
Attendance: 60%"
1	4.77800177800267	35.6	S029 Physics Sem1	"Student: S029
Subject: Physics
Semester: Sem1
Grade: 35.6%
Study Hours: 4
Attendance: 60%"
1	3	43	S029 Chemistry Sem1	"Student: S029
Subject: Chemistry
Semester: Sem1
Grade: 43%
Study Hours: 2
Attendance: 60%"
1	3	40.2	S029 Biology Sem1	"Student: S029
Subject: Biology
Semester: Sem1
Grade: 40.2%
Study Hours: 2
Attendance: 60%"
1	3	38.8	S029 English Sem1	"Student: S029
Subject: English
Semester: Sem1
Grade: 38.8%
Study Hours: 2
Attendance: 67%"
1	4.77800177800267	34.7	S029 History Sem1	"Student: S029
Subject: History
Semester: Sem1
Grade: 34.7%
Study Hours: 4
Attendance: 60%"
1	3	50.1	S029 Mathematics Sem2	"Student: S029
Subject: Mathematics
Semester: Sem2
Grade: 50.1%
Study Hours: 2
Attendance: 68%"
1	3	44.5	S029 Physics Sem2	"Student: S029
Subject: Physics
Semester: Sem2
Grade: 44.5%
Study Hours: 2
Attendance: 60%"
1	3	38.7	S029 Chemistry Sem2	"Student: S029
Subject: Chemistry
Semester: Sem2
Grade: 38.7%
Study Hours: 2
Attendance: 64%"
1	6.32633674318044	47.1	S029 Biology Sem2	"Student: S029
Subject: Biology
Semester: Sem2
Grade: 47.1%
Study Hours: 9
Attendance: 60%"
1	6.55600355600534	51.2	S029 English Sem2	"Student: S029
Subject: English
Semester: Sem2
Grade: 51.2%
Study Hours: 10
Attendance: 60%"
1	6.32633674318044	45.6	S029 History Sem2	"Student: S029
Subject: History
Semester: Sem2
Grade: 45.6%
Study Hours: 9
Attendance: 67%"
1	3	43.4	S029 Mathematics Sem3	"Student: S029
Subject: Mathematics
Semester: Sem3
Grade: 43.4%
Study Hours: 2
Attendance: 62%"
1	4.77800177800267	46.8	S029 Physics Sem3	"Student: S029
Subject: Physics
Semester: Sem3
Grade: 46.8%
Study Hours: 4
Attendance: 68%"
1	5.17759855893389	46	S029 Chemistry Sem3	"Student: S029
Subject: Chemistry
Semester: Sem3
Grade: 46%
Study Hours: 5
Attendance: 63%"
1	6.07958941544842	39.7	S029 Biology Sem3	"Student: S029
Subject: Biology
Semester: Sem3
Grade: 39.7%
Study Hours: 8
Attendance: 66%"
1	5.81126765115875	47.5	S029 English Sem3	"Student: S029
Subject: English
Semester: Sem3
Grade: 47.5%
Study Hours: 7
Attendance: 66%"
1	6.97573283972945	53.3	S029 History Sem3	"Student: S029
Subject: History
Semester: Sem3
Grade: 53.3%
Study Hours: 12
Attendance: 60%"
1	5.17759855893389	38.2	S029 Mathematics Sem4	"Student: S029
Subject: Mathematics
Semester: Sem4
Grade: 38.2%
Study Hours: 5
Attendance: 60%"
1	6.07958941544842	53	S029 Physics Sem4	"Student: S029
Subject: Physics
Semester: Sem4
Grade: 53%
Study Hours: 8
Attendance: 61%"
1	6.55600355600534	49.1	S029 Chemistry Sem4	"Student: S029
Subject: Chemistry
Semester: Sem4
Grade: 49.1%
Study Hours: 10
Attendance: 67%"
1	5.51447422837485	54.7	S029 Biology Sem4	"Student: S029
Subject: Biology
Semester: Sem4
Grade: 54.7%
Study Hours: 6
Attendance: 64%"
1	5.81126765115875	53.6	S029 English Sem4	"Student: S029
Subject: English
Semester: Sem4
Grade: 53.6%
Study Hours: 7
Attendance: 64%"
1	4.77800177800267	49.7	S029 History Sem4	"Student: S029
Subject: History
Semester: Sem4
Grade: 49.7%
Study Hours: 4
Attendance: 64%"
1	3	40.9	S029 Mathematics Sem5	"Student: S029
Subject: Mathematics
Semester: Sem5
Grade: 40.9%
Study Hours: 2
Attendance: 60%"
1	6.32633674318044	47.4	S029 Physics Sem5	"Student: S029
Subject: Physics
Semester: Sem5
Grade: 47.4%
Study Hours: 9
Attendance: 71%"
1	5.51447422837485	46.8	S029 Chemistry Sem5	"Student: S029
Subject: Chemistry
Semester: Sem5
Grade: 46.8%
Study Hours: 6
Attendance: 73%"
1	6.32633674318044	43.9	S029 Biology Sem5	"Student: S029
Subject: Biology
Semester: Sem5
Grade: 43.9%
Study Hours: 9
Attendance: 61%"
1	7.1697837802689	57.1	S029 English Sem5	"Student: S029
Subject: English
Semester: Sem5
Grade: 57.1%
Study Hours: 13
Attendance: 64%"
1	7.1697837802689	54.6	S029 History Sem5	"Student: S029
Subject: History
Semester: Sem5
Grade: 54.6%
Study Hours: 13
Attendance: 63%"
1	3	36.2	S029 Mathematics Sem6	"Student: S029
Subject: Mathematics
Semester: Sem6
Grade: 36.2%
Study Hours: 2
Attendance: 71%"
1	3	37.2	S029 Physics Sem6	"Student: S029
Subject: Physics
Semester: Sem6
Grade: 37.2%
Study Hours: 2
Attendance: 60%"
1	4.77800177800267	50.4	S029 Chemistry Sem6	"Student: S029
Subject: Chemistry
Semester: Sem6
Grade: 50.4%
Study Hours: 4
Attendance: 60%"
1	5.17759855893389	58	S029 Biology Sem6	"Student: S029
Subject: Biology
Semester: Sem6
Grade: 58%
Study Hours: 5
Attendance: 61%"
1	7.1697837802689	57.1	S029 English Sem6	"Student: S029
Subject: English
Semester: Sem6
Grade: 57.1%
Study Hours: 13
Attendance: 79%"
1	4.25723711418742	54.7	S029 History Sem6	"Student: S029
Subject: History
Semester: Sem6
Grade: 54.7%
Study Hours: 3
Attendance: 66%"
1	4.25723711418742	47.4	S029 Mathematics Sem7	"Student: S029
Subject: Mathematics
Semester: Sem7
Grade: 47.4%
Study Hours: 3
Attendance: 60%"
1	5.17759855893389	56.8	S029 Physics Sem7	"Student: S029
Subject: Physics
Semester: Sem7
Grade: 56.8%
Study Hours: 5
Attendance: 66%"
1	6.77171134256227	56.6	S029 Chemistry Sem7	"Student: S029
Subject: Chemistry
Semester: Sem7
Grade: 56.6%
Study Hours: 11
Attendance: 61%"
1	5.81126765115875	53.4	S029 Biology Sem7	"Student: S029
Subject: Biology
Semester: Sem7
Grade: 53.4%
Study Hours: 7
Attendance: 67%"
1	6.97573283972945	56.9	S029 English Sem7	"Student: S029
Subject: English
Semester: Sem7
Grade: 56.9%
Study Hours: 12
Attendance: 64%"
1	7.1697837802689	69.5	S029 History Sem7	"Student: S029
Subject: History
Semester: Sem7
Grade: 69.5%
Study Hours: 13
Attendance: 73%"
1	4.25723711418742	47.2	S029 Mathematics Sem8	"Student: S029
Subject: Mathematics
Semester: Sem8
Grade: 47.2%
Study Hours: 3
Attendance: 60%"
1	6.55600355600534	57.6	S029 Physics Sem8	"Student: S029
Subject: Physics
Semester: Sem8
Grade: 57.6%
Study Hours: 10
Attendance: 67%"
1	5.51447422837485	56.9	S029 Chemistry Sem8	"Student: S029
Subject: Chemistry
Semester: Sem8
Grade: 56.9%
Study Hours: 6
Attendance: 67%"
1	5.81126765115875	53.2	S029 Biology Sem8	"Student: S029
Subject: Biology
Semester: Sem8
Grade: 53.2%
Study Hours: 7
Attendance: 65%"
1	7.35519711786779	58.6	S029 English Sem8	"Student: S029
Subject: English
Semester: Sem8
Grade: 58.6%
Study Hours: 14
Attendance: 74%"
1	5.81126765115875	62.5	S029 History Sem8	"Student: S029
Subject: History
Semester: Sem8
Grade: 62.5%
Study Hours: 7
Attendance: 76%"
