group	size	y	key	tooltip
1	6.77171134256227	65.1	S018 Mathematics Sem1	"Student: S018
Subject: Mathematics
Semester: Sem1
Grade: 65.1%
Study Hours: 11
Attendance: 78%"
1	7.70415053522573	66.2	S018 Physics Sem1	"Student: S018
Subject: Physics
Semester: Sem1
Grade: 66.2%
Study Hours: 16
Attendance: 82%"
1	4.77800177800267	55.9	S018 Chemistry Sem1	"Student: S018
Subject: Chemistry
Semester: Sem1
Grade: 55.9%
Study Hours: 4
Attendance: 68%"
1	7.53303288061913	69.2	S018 Biology Sem1	"Student: S018
Subject: Biology
Semester: Sem1
Grade: 69.2%
Study Hours: 15
Attendance: 73%"
1	7.86925840548177	72.2	S018 English Sem1	"Student: S018
Subject: English
Semester: Sem1
Grade: 72.2%
Study Hours: 17
Attendance: 77%"
1	7.53303288061913	69.7	S018 History Sem1	"Student: S018
Subject: History
Semester: Sem1
Grade: 69.7%
Study Hours: 15
Attendance: 82%"
1	6.77171134256227	64.1	S018 Mathematics Sem2	"Student: S018
Subject: Mathematics
Semester: Sem2
Grade: 64.1%
Study Hours: 11
Attendance: 62%"
1	6.32633674318044	61.5	S018 Physics Sem2	"Student: S018
Subject: Physics
Semester: Sem2
Grade: 61.5%
Study Hours: 9
Attendance: 74%"
1	6.77171134256227	73	S018 Chemistry Sem2	"Student: S018
Subject: Chemistry
Semester: Sem2
Grade: 73%
Study Hours: 11
Attendance: 78%"
1	8.0289484567497	66.6	S018 Biology Sem2	"Student: S018
Subject: Biology
Semester: Sem2
Grade: 66.6%
Study Hours: 18
Attendance: 78%"
1	8.334005334008	73.2	S018 English Sem2	"Student: S018
Subject: English
Semester: Sem2
Grade: 73.2%
Study Hours: 20
Attendance: 78%"
1	6.97573283972945	82.9	S018 History Sem2	"Student: S018
Subject: History
Semester: Sem2
Grade: 82.9%
Study Hours: 12
Attendance: 81%"
1	7.1697837802689	69.8	S018 Mathematics Sem3	"Student: S018
Subject: Mathematics
Semester: Sem3
Grade: 69.8%
Study Hours: 13
Attendance: 74%"
1	8.48016952881169	76.5	S018 Physics Sem3	"Student: S018
Subject: Physics
Semester: Sem3
Grade: 76.5%
Study Hours: 21
Attendance: 79%"
1	6.97573283972945	69.9	S018 Chemistry Sem3	"Student: S018
Subject: Chemistry
Semester: Sem3
Grade: 69.9%
Study Hours: 12
Attendance: 87%"
1	6.55600355600534	65.3	S018 Biology Sem3	"Student: S018
Subject: Biology
Semester: Sem3
Grade: 65.3%
Study Hours: 10
Attendance: 81%"
1	6.55600355600534	72	S018 English Sem3	"Student: S018
Subject: English
Semester: Sem3
Grade: 72%
Study Hours: 10
Attendance: 78%"
1	7.35519711786779	74.6	S018 History Sem3	"Student: S018
Subject: History
Semester: Sem3
Grade: 74.6%
Study Hours: 14
Attendance: 87%"
1	7.35519711786779	69.3	S018 Mathematics Sem4	"Student: S018
Subject: Mathematics
Semester: Sem4
Grade: 69.3%
Study Hours: 14
Attendance: 85%"
1	6.77171134256227	66	S018 Physics Sem4	"Student: S018
Subject: Physics
Semester: Sem4
Grade: 66%
Study Hours: 11
Attendance: 66%"
1	8.0289484567497	71.2	S018 Chemistry Sem4	"Student: S018
Subject: Chemistry
Semester: Sem4
Grade: 71.2%
Study Hours: 18
Attendance: 77%"
1	7.53303288061913	80.2	S018 Biology Sem4	"Student: S018
Subject: Biology
Semester: Sem4
Grade: 80.2%
Study Hours: 15
Attendance: 87%"
1	7.86925840548177	73.8	S018 English Sem4	"Student: S018
Subject: English
Semester: Sem4
Grade: 73.8%
Study Hours: 17
Attendance: 83%"
