group	size	x	y	key	tooltip
1	4.44601218802256	11	68.6	S001 Mathematics Sem6	"Student: S001
Subject: Mathematics
Grade: 68.6%
Study Hours: 11
Attendance: 79%"
1	4.16227766016838	10	69.2	S002 Mathematics Sem6	"Student: S002
Subject: Mathematics
Grade: 69.2%
Study Hours: 10
Attendance: 76%"
1	3.95803989154981	6	60.4	S003 Mathematics Sem6	"Student: S003
Subject: Mathematics
Grade: 60.4%
Study Hours: 6
Attendance: 74%"
1	3.37170824512628	5	54	S004 Mathematics Sem6	"Student: S004
Subject: Mathematics
Grade: 54%
Study Hours: 5
Attendance: 69%"
1	4.16227766016838	13	66.5	S005 Mathematics Sem6	"Student: S005
Subject: Mathematics
Grade: 66.5%
Study Hours: 13
Attendance: 76%"
1	3.5	13	73.1	S006 Mathematics Sem6	"Student: S006
Subject: Mathematics
Grade: 73.1%
Study Hours: 13
Attendance: 70%"
1	4.95284707521048	5	63.4	S007 Mathematics Sem6	"Student: S007
Subject: Mathematics
Grade: 63.4%
Study Hours: 5
Attendance: 85%"
1	4.06186217847897	10	68.2	S008 Mathematics Sem6	"Student: S008
Subject: Mathematics
Grade: 68.2%
Study Hours: 10
Attendance: 75%"
1	3.23606797749979	6	57.5	S009 Mathematics Sem6	"Student: S009
Subject: Mathematics
Grade: 57.5%
Study Hours: 6
Attendance: 68%"
1	3.23606797749979	8	53.2	S010 Mathematics Sem6	"Student: S010
Subject: Mathematics
Grade: 53.2%
Study Hours: 8
Attendance: 68%"
1	2.1180339887499	7	46.1	S011 Mathematics Sem6	"Student: S011
Subject: Mathematics
Grade: 46.1%
Study Hours: 7
Attendance: 62%"
1	3.73861278752583	15	71.9	S012 Mathematics Sem6	"Student: S012
Subject: Mathematics
Grade: 71.9%
Study Hours: 15
Attendance: 72%"
1	4.44601218802256	19	81.5	S013 Mathematics Sem6	"Student: S013
Subject: Mathematics
Grade: 81.5%
Study Hours: 19
Attendance: 79%"
1	4.70809924354783	16	68.3	S014 Mathematics Sem6	"Student: S014
Subject: Mathematics
Grade: 68.3%
Study Hours: 16
Attendance: 82%"
1	2.36930639376292	2	34.5	S015 Mathematics Sem6	"Student: S015
Subject: Mathematics
Grade: 34.5%
Study Hours: 2
Attendance: 63%"
1	3.73861278752583	9	68.6	S016 Mathematics Sem6	"Student: S016
Subject: Mathematics
Grade: 68.6%
Study Hours: 9
Attendance: 72%"
1	1	10	59.5	S017 Mathematics Sem6	"Student: S017
Subject: Mathematics
Grade: 59.5%
Study Hours: 10
Attendance: 60%"
1	4.79143772202577	15	71.9	S018 Mathematics Sem6	"Student: S018
Subject: Mathematics
Grade: 71.9%
Study Hours: 15
Attendance: 83%"
1	3.85043856274785	12	54.4	S019 Mathematics Sem6	"Student: S019
Subject: Mathematics
Grade: 54.4%
Study Hours: 12
Attendance: 73%"
1	1	2	38	S020 Mathematics Sem6	"Student: S020
Subject: Mathematics
Grade: 38%
Study Hours: 2
Attendance: 60%"
1	4.44601218802256	18	82.4	S021 Mathematics Sem6	"Student: S021
Subject: Mathematics
Grade: 82.4%
Study Hours: 18
Attendance: 79%"
1	4.35410196624968	16	70.5	S022 Mathematics Sem6	"Student: S022
Subject: Mathematics
Grade: 70.5%
Study Hours: 16
Attendance: 78%"
1	5.10791918128875	20	81.4	S023 Mathematics Sem6	"Student: S023
Subject: Mathematics
Grade: 81.4%
Study Hours: 20
Attendance: 87%"
1	3.37170824512628	10	66.3	S024 Mathematics Sem6	"Student: S024
Subject: Mathematics
Grade: 66.3%
Study Hours: 10
Attendance: 69%"
1	3.73861278752583	20	73.1	S025 Mathematics Sem6	"Student: S025
Subject: Mathematics
Grade: 73.1%
Study Hours: 20
Attendance: 72%"
1	2.76776695296637	7	47.8	S026 Mathematics Sem6	"Student: S026
Subject: Mathematics
Grade: 47.8%
Study Hours: 7
Attendance: 65%"
1	4.06186217847897	12	69.7	S027 Mathematics Sem6	"Student: S027
Subject: Mathematics
Grade: 69.7%
Study Hours: 12
Attendance: 75%"
1	3.62202212042538	20	73.3	S028 Mathematics Sem6	"Student: S028
Subject: Mathematics
Grade: 73.3%
Study Hours: 20
Attendance: 71%"
1	3.62202212042538	2	36.2	S029 Mathematics Sem6	"Student: S029
Subject: Mathematics
Grade: 36.2%
Study Hours: 2
Attendance: 71%"
1	3.09165006633519	13	63.3	S030 Mathematics Sem6	"Student: S030
Subject: Mathematics
Grade: 63.3%
Study Hours: 13
Attendance: 67%"
