group	x	y
1	5.04322654590011	79.6200126319937
1	4.96790948841721	71.0033397308551
1	5.00552554421127	71.7715321655385
1	4.97963676624	65.2988293218054
1	4.9422954300791	77.8067005803809
1	5.00990102831274	85.3214722582512
1	4.9835787724331	74.2255085094273
1	4.99262197826058	72.806675976105
1	5.0138405085355	63.0082680919766
1	4.9248791571334	61.6188983657584
1	5.03297459926456	51.9942923645116
1	4.96075027573854	77.974808935523
1	5.02506992056966	72.6935281806253
1	4.92924032296985	73.4726600348391
1	5.05574821509421	34.4795787446946
1	5.01802400175482	76.9623846246675
1	4.96422271680087	66.033778485693
1	5.02816980227828	79.2914198086597
1	5.00529349848628	53.3146585047431
1	4.96020171340555	57.9926838367246
1	4.94359478134662	78.5895201403834
1	4.94440941594541	62.9160316863656
1	4.98965966831893	78.4601015267149
1	4.95698155865073	71.595221364852
1	4.92668468058109	75.5380850976706
1	5.00679911699146	60.5961657529697
1	5.00020547650755	77.6363951567933
1	4.94810167159885	82.3093413450196
1	4.99241822734475	47.2030736568384
1	5.07543223112822	67.469012122117
1	5.07057496406138	56.1270097331144
1	5.06672770783305	65.1031765104085
1	5.06907722599804	67.2138103574887
1	5.03548896029592	87.7769678189419
1	4.98405091904104	62.8087240877003
1	5.01161450598389	76.0261168226227
1	5.07417130421847	66.4982973817177
1	5.03783053912222	66.9141716557927
1	4.98753690093756	60.3251676415466
1	4.96111918099225	77.2685327205248
1	5.02054976113141	66.3226513711736
1	4.9871915140003	67.5095008676313
1	4.98760110657662	74.3851730096899
1	4.9871510347724	88.803308793623
1	4.98785051312298	60.5832791226357
1	5.02726743359119	74.0212960239686
1	4.94500757738948	66.6847918703966
1	5.03903017979115	73.634360397961
1	5.07266943722963	82.1043652338907
1	4.99998775806278	91.104333970286
1	5.95033956758678	83.910365872141
1	5.92800905313343	74.6753405415453
1	5.96292598411441	66.6190138627775
1	5.93585097886622	62.3613899968937
1	6.01412782412022	85.1352235324122
1	6.0326700430736	87.68299318254
1	6.0056161602959	88.0737127163448
1	6.0446722741425	78.0103675459884
1	5.92801974028349	55.3717190875486
1	5.94752684887499	61.8829365932383
1	5.99946512725204	60.1864447104186
1	6.01811174493283	79.4352840603329
1	6.01942780833691	83.1932019769401
1	6.0557767059654	73.6255642147362
1	6.01064139749855	41.731278918311
1	5.99868356037885	69.7023366139457
1	6.0254025157541	58.6153366906382
1	5.98182678855956	73.0145748462342
1	5.94035835634917	60.4868174998649
1	6.07693716924638	56.8641380442307
1	5.97223176233471	89.7707056008652
1	5.94279067955911	69.9209958647378
1	6.03967388566583	86.9973009932227
1	5.94955118786544	79.6940031199344
1	6.05667078793049	76.0277466288023
1	6.05373077273369	61.101659693718
1	5.96252092793584	68.4692054560781
1	5.95923942353576	80.6100813924149
1	6.00652622591704	57.602345539853
1	5.96511108290404	73.3665308093466
1	6.04922576867044	58.7213606507145
1	6.05642321057618	69.8368962400965
1	6.06321786340326	69.4355348437652
1	6.02613134238869	80.805077678021
1	6.01643456302583	65.4189525130764
1	5.93826011486352	77.4818387039565
1	5.99550811629742	68.6354849975929
1	5.92633911326528	65.5169300619885
1	5.96584716670215	79.8221139296703
1	5.98990440502763	78.529793984089
1	5.97502490922809	61.5206988181546
1	6.07780675813556	79.4202589505352
1	5.93927070900798	73.5269938613102
1	5.96752520222217	93.3338662521355
1	6.05577086847276	67.8815299875476
1	5.95708200678229	79.5251172461361
1	5.93018629830331	78.9241501812823
1	5.99437525819987	80.9838896598108
1	6.05386795762926	75.184518320635
1	6.03163590617478	89.1298242275231
1	1.95385296348482	87.0916433873214
1	1.92628837406635	86.9826075251587
1	2.03738377593458	73.6330162808485
1	2.06538465276361	77.2357840987109
1	1.94157262537628	80.8833255655505
