group	size	y	key	tooltip
1	7.67961834247065	67.3	S028 Mathematics Sem1	"Student: S028
Subject: Mathematics
Semester: Sem1
Grade: 67.3%
Study Hours: 12
Attendance: 76%"
1	7.08000508000762	60.4	S028 Physics Sem1	"Student: S028
Subject: Physics
Semester: Sem1
Grade: 60.4%
Study Hours: 10
Attendance: 62%"
1	7.08000508000762	67.7	S028 Chemistry Sem1	"Student: S028
Subject: Chemistry
Semester: Sem1
Grade: 67.7%
Study Hours: 10
Attendance: 68%"
1	7.38815906080325	71.1	S028 Biology Sem1	"Student: S028
Subject: Biology
Semester: Sem1
Grade: 71.1%
Study Hours: 11
Attendance: 71%"
1	5.5921060405355	62.9	S028 English Sem1	"Student: S028
Subject: English
Semester: Sem1
Grade: 62.9%
Study Hours: 6
Attendance: 67%"
1	9.82881361258813	75.3	S028 History Sem1	"Student: S028
Subject: History
Semester: Sem1
Grade: 75.3%
Study Hours: 21
Attendance: 81%"
1	7.67961834247065	63.5	S028 Mathematics Sem2	"Student: S028
Subject: Mathematics
Semester: Sem2
Grade: 63.5%
Study Hours: 12
Attendance: 73%"
1	7.95683397181271	60.9	S028 Physics Sem2	"Student: S028
Subject: Physics
Semester: Sem2
Grade: 60.9%
Study Hours: 13
Attendance: 75%"
1	6.3994134506406	65.2	S028 Chemistry Sem2	"Student: S028
Subject: Chemistry
Semester: Sem2
Grade: 65.2%
Study Hours: 8
Attendance: 70%"
1	10.032193289025	74.8	S028 Biology Sem2	"Student: S028
Subject: Biology
Semester: Sem2
Grade: 74.8%
Study Hours: 22
Attendance: 78%"
1	7.67961834247065	72	S028 English Sem2	"Student: S028
Subject: English
Semester: Sem2
Grade: 72%
Study Hours: 12
Attendance: 75%"
1	8.72021505032247	68.1	S028 History Sem2	"Student: S028
Subject: History
Semester: Sem2
Grade: 68.1%
Study Hours: 16
Attendance: 74%"
1	8.22171016838255	67.6	S028 Mathematics Sem3	"Student: S028
Subject: Mathematics
Semester: Sem3
Grade: 67.6%
Study Hours: 14
Attendance: 70%"
1	8.47576125802733	75.2	S028 Physics Sem3	"Student: S028
Subject: Physics
Semester: Sem3
Grade: 75.2%
Study Hours: 15
Attendance: 71%"
